 slim_762247093 slim_762247135 slim_762247106 slim_762247092 slim_762247083 slim_762247097 slim_762247098 slim_762247082 slim_762247129 slim_762247131 slim_762247127 slim_762247136 slim_762247110 slim_762247141 slim_762247132 slim_762247138 slim_762247081 slim_762247073 slim_762247116 slim_762247100 slim_762247130 slim_762247072 slim_762247089 slim_762247113 slim_762247095 slim_762247087 slim_762247096 slim_762247079 slim_762247133 slim_762247104 slim_762247101 slim_762247094 slim_762247102 slim_762247126 slim_762247112 slim_762247115 slim_762247119 slim_762247084 slim_762247109 slim_762247121 slim_762247090 slim_762247080 slim_762247134 slim_762247091 slim_762247124 slim_762247114 slim_762247111 slim_762247074 slim_762247139 slim_762247122 slim_762247117 slim_762247140 slim_762247103 slim_762247086 slim_762247076 slim_762247120 slim_762247088 slim_762247078 slim_762247118 slim_762247108 slim_762247075 slim_762247142 slim_762247099 slim_762247123 slim_762247105 slim_762247107 slim_762247071 slim_762247128 slim_762247137 slim_762247125 slim_762247085 slim_762247077
53 1.75e-06 2.4e-06 2.6e-06 1.65e-06 1.65e-06 1.6e-06 2.3e-06 2.25e-06 1.65e-06 2.15e-06 2.2e-06 2.55e-06 1.6e-06 2.1e-06 1.8e-06 1.7e-06 1.6e-06 2.4e-06 2.4e-06 2.55e-06 1.55e-06 1.95e-06 2.05e-06 1.95e-06 1.75e-06 1.7e-06 1.6e-06 1.8e-06 1.85e-06 2.05e-06 1.95e-06 1.75e-06 2.3e-06 1.4e-06 2.15e-06 1.7e-06 2.85e-06 1.95e-06 1.8e-06 1.95e-06 1.9e-06 1.7e-06 2.15e-06 2.2e-06 1.85e-06 2.1e-06 1.6e-06 2e-06 2.2e-06 2.1e-06 2.3e-06 1.55e-06 1.95e-06 2.7e-06 1.65e-06 2.55e-06 2.75e-06 1.8e-06 1.55e-06 2.25e-06 1.75e-06 1.95e-06 2e-06 1.65e-06 1.95e-06 1.95e-06 2.2e-06 1.95e-06 1.75e-06 2.2e-06 2.3e-06 1.85e-06
54 1.9e-06 2.3e-06 2.65e-06 1.65e-06 1.65e-06 1.8e-06 2.2e-06 2.2e-06 1.9e-06 2.3e-06 2.15e-06 2.6e-06 1.75e-06 2.05e-06 1.7e-06 1.85e-06 1.8e-06 2.25e-06 2.45e-06 2.5e-06 1.75e-06 1.85e-06 2e-06 1.9e-06 1.85e-06 1.7e-06 1.95e-06 1.7e-06 1.75e-06 2e-06 1.9e-06 1.95e-06 2.3e-06 1.25e-06 2.15e-06 1.5e-06 2.7e-06 1.95e-06 1.9e-06 1.95e-06 1.8e-06 1.65e-06 2.3e-06 2.05e-06 1.85e-06 2.1e-06 1.95e-06 1.9e-06 2.05e-06 2.1e-06 2.2e-06 1.35e-06 2.1e-06 1.65e-06 2.1e-06 2.4e-06 2.65e-06 1.8e-06 1.85e-06 2e-06 1.85e-06 1.95e-06 2e-06 1.55e-06 1.85e-06 1.75e-06 2.1e-06 2.35e-06 2.15e-06 2.1e-06 2.25e-06 1.5e-06
55 2.5e-06 1.4e-06 2.55e-06 2.2e-06 2.45e-06 2.65e-06 1e-06 2.4e-06 1.85e-06 2.25e-06 1.5e-06 2.5e-06 2.7e-06 1.5e-06 2e-06 2.05e-06 2.5e-06 2.35e-06 2.85e-06 1.75e-06 2.6e-06 1.75e-06 1.5e-06 1.85e-06 2.65e-06 2.15e-06 2.65e-06 2.4e-06 1.9e-06 2.35e-06 1.6e-06 2.7e-06 2.3e-06 2.45e-06 1.7e-06 2.55e-06 1.5e-06 1.65e-06 2.5e-06 1.8e-06 2.5e-06 2.3e-06 1.6e-06 1.75e-06 2.5e-06 2.45e-06 2.65e-06 2.3e-06 1.25e-06 2.65e-06 1.8e-06 2.3e-06 1.55e-06 2.55e-06 2.4e-06 1.4e-06 1.4e-06 1.65e-06 2.6e-06 2.25e-06 2.65e-06 2.2e-06 2.15e-06 2.35e-06 2.2e-06 2.3e-06 2.4e-06 2.1e-06 2.65e-06 2.35e-06 1.65e-06 1.8e-06
56 2.35e-06 1.85e-06 2.65e-06 2.15e-06 2.55e-06 2.6e-06 1.7e-06 2.15e-06 2.1e-06 1.85e-06 1.55e-06 2.6e-06 3e-06 1.7e-06 2.05e-06 2.35e-06 2.65e-06 2.1e-06 2.85e-06 1.55e-06 2.55e-06 2.3e-06 1.65e-06 2.15e-06 2.6e-06 2.1e-06 2.8e-06 2.5e-06 2.05e-06 2.75e-06 1.95e-06 2.8e-06 2.65e-06 2.9e-06 2e-06 2.7e-06 1.45e-06 1.8e-06 2.55e-06 1.95e-06 2.25e-06 2.6e-06 1.8e-06 2.15e-06 2.3e-06 2.4e-06 2.9e-06 2.55e-06 1.95e-06 2.7e-06 2.15e-06 2.55e-06 2.05e-06 2.75e-06 2.65e-06 1.4e-06 2.1e-06 2.2e-06 2.55e-06 2e-06 3.05e-06 2.25e-06 2.05e-06 2.6e-06 1.9e-06 2.55e-06 2.65e-06 2.5e-06 2.85e-06 2.75e-06 1.6e-06 2.1e-06
57 1.95e-06 1.7e-06 2.3e-06 1.45e-06 1.45e-06 2.6e-06 1.35e-06 1.95e-06 1.55e-06 2.05e-06 1.75e-06 2.25e-06 1.65e-06 1.55e-06 2e-06 1.25e-06 1.8e-06 2.2e-06 2.8e-06 1.75e-06 2.55e-06 1.25e-06 1.8e-06 1.15e-06 1.85e-06 2.1e-06 1.85e-06 1.7e-06 1.95e-06 1.55e-06 1.35e-06 2.15e-06 1.9e-06 1.2e-06 1.15e-06 1.95e-06 2.35e-06 1.25e-06 2.15e-06 1.25e-06 1.9e-06 1.6e-06 1.75e-06 2.3e-06 2.15e-06 2.1e-06 1.85e-06 1.6e-06 1.4e-06 2e-06 2.3e-06 1.3e-06 1.7e-06 1.8e-06 1.8e-06 1.65e-06 2.2e-06 1.3e-06 2.55e-06 2e-06 1.75e-06 1.45e-06 1.6e-06 1.75e-06 1.95e-06 1.5e-06 1.95e-06 2.2e-06 1.8e-06 1.8e-06 1.6e-06 1.45e-06
58 1.45e-06 2.45e-06 2.65e-06 1.8e-06 2.3e-06 4.5e-07 2.45e-06 2.8e-06 1.3e-06 2e-06 2.1e-06 2.6e-06 2.2e-06 2.2e-06 1.4e-06 2e-06 1.55e-06 2.75e-06 1.8e-06 2.6e-06 4e-07 2.6e-06 1.75e-06 2.3e-06 2.1e-06 1.05e-06 1.5e-06 2.25e-06 1.7e-06 2.5e-06 2.05e-06 1.35e-06 2.55e-06 2.65e-06 2.4e-06 1.65e-06 2.7e-06 2.1e-06 1.4e-06 2.1e-06 2.25e-06 2.3e-06 2.1e-06 1.55e-06 1.25e-06 1.6e-06 1.7e-06 2.55e-06 2.45e-06 2.25e-06 1.7e-06 2.25e-06 1.85e-06 1.55e-06 1.85e-06 2.6e-06 2.55e-06 2.55e-06 6e-07 2.65e-06 2.4e-06 2.2e-06 2.05e-06 1.9e-06 2.15e-06 2.55e-06 2.6e-06 1.75e-06 1.95e-06 2.75e-06 2.35e-06 1.7e-06
59 2.3e-06 2.25e-06 2.65e-06 1.85e-06 1.95e-06 2.7e-06 2.15e-06 1.85e-06 2.25e-06 1.85e-06 2.15e-06 2.6e-06 2.35e-06 2.1e-06 2.15e-06 2e-06 2.3e-06 1.9e-06 2.8e-06 1.9e-06 2.65e-06 2.1e-06 2.3e-06 2.05e-06 2e-06 2.3e-06 2.45e-06 2e-06 2.05e-06 2.25e-06 2.05e-06 2.45e-06 2.45e-06 1.75e-06 2.15e-06 2.1e-06 2.05e-06 2e-06 2.55e-06 2e-06 1.85e-06 2.05e-06 2.25e-06 2.55e-06 2.25e-06 2.45e-06 2.45e-06 2.15e-06 2.15e-06 2.3e-06 2.5e-06 1.7e-06 2.2e-06 2.25e-06 2e-06 2.25e-06 2e-06 2e-06 2.65e-06 3.1e-06 2.25e-06 2.05e-06 2.05e-06 2.15e-06 1.7e-06 1.9e-06 2.4e-06 2.45e-06 2.3e-06 2.35e-06 1.95e-06 2.15e-06
60 2.3e-06 2.6e-06 2.55e-06 1.8e-06 1.7e-06 2.45e-06 2.4e-06 2.3e-06 2.1e-06 2.25e-06 2.5e-06 2.5e-06 1.7e-06 2.2e-06 2.2e-06 1.55e-06 1.75e-06 2.1e-06 2.55e-06 2.7e-06 2.4e-06 1.55e-06 2.55e-06 1.95e-06 1.45e-06 2.55e-06 1.75e-06 1.5e-06 1.9e-06 1.9e-06 1.95e-06 1.8e-06 2.1e-06 1.15e-06 2.2e-06 1.8e-06 3.15e-06 2.1e-06 2.4e-06 2.1e-06 1.85e-06 1.6e-06 2.2e-06 2.7e-06 2.3e-06 2.45e-06 1.55e-06 1.6e-06 2.25e-06 2.2e-06 2.7e-06 1.35e-06 2.15e-06 1.75e-06 1.85e-06 2.65e-06 3.05e-06 1.75e-06 2.4e-06 2.25e-06 1.8e-06 2e-06 2.25e-06 1.65e-06 2e-06 1.85e-06 2.05e-06 2e-06 1.45e-06 1.85e-06 2.45e-06 2.2e-06
61 1.35e-06 1.65e-06 1.85e-06 9.5e-07 1.4e-06 2.25e-06 1.8e-06 2.1e-06 1.7e-06 1.8e-06 1.6e-06 1.85e-06 1.9e-06 1.55e-06 1.75e-06 1.35e-06 1.55e-06 2.25e-06 2.45e-06 1.9e-06 2.2e-06 1.8e-06 1.75e-06 1e-06 1.8e-06 1.8e-06 1.7e-06 1.55e-06 1.7e-06 1.7e-06 1.55e-06 1.95e-06 1.95e-06 1.75e-06 1.15e-06 1.95e-06 2.4e-06 1.2e-06 1.95e-06 1.2e-06 1.55e-06 1.8e-06 1.9e-06 2.35e-06 1.55e-06 1.55e-06 1.8e-06 1.55e-06 1.8e-06 1.7e-06 2.3e-06 1.3e-06 1.85e-06 1.95e-06 1.95e-06 2.2e-06 2.25e-06 1.45e-06 2.2e-06 2.05e-06 2e-06 1.8e-06 9.5e-07 1.7e-06 1.45e-06 1.4e-06 1.8e-06 2.2e-06 1.75e-06 1.75e-06 1.7e-06 1.7e-06
62 9e-07 1.3e-06 1.5e-06 8.5e-07 1.25e-06 2.1e-06 1.75e-06 2.1e-06 1.65e-06 1.8e-06 1.25e-06 1.45e-06 1.85e-06 1.75e-06 1.7e-06 1.55e-06 1.5e-06 2.25e-06 2.2e-06 1.8e-06 2.05e-06 1.95e-06 1.5e-06 8.5e-07 1.85e-06 1.65e-06 1.65e-06 1.4e-06 1.75e-06 1.95e-06 1.6e-06 1.95e-06 1.9e-06 2e-06 9.5e-07 1.95e-06 2.2e-06 9.5e-07 1.7e-06 9.5e-07 1.2e-06 1.95e-06 1.95e-06 2.2e-06 1.15e-06 1.2e-06 1.75e-06 1.4e-06 1.8e-06 1.5e-06 2.1e-06 1.7e-06 1.85e-06 2e-06 2e-06 2.15e-06 2.05e-06 1.6e-06 2.05e-06 2.05e-06 2.25e-06 9.5e-07 7e-07 1.65e-06 1.1e-06 1.3e-06 1.5e-06 2.25e-06 2e-06 1.55e-06 1.55e-06 1.65e-06
63 1.5e-06 2.1e-06 2.3e-06 1.4e-06 1.5e-06 1.95e-06 2.1e-06 2.2e-06 1.8e-06 2.2e-06 1.95e-06 2.25e-06 1.55e-06 1.95e-06 1.5e-06 1.75e-06 1.55e-06 2.1e-06 2.4e-06 2.4e-06 1.9e-06 1.6e-06 1.8e-06 1.7e-06 1.7e-06 1.65e-06 1.65e-06 1.4e-06 1.4e-06 2.05e-06 1.65e-06 2e-06 2.1e-06 1.45e-06 1.9e-06 1.8e-06 2.65e-06 1.7e-06 1.65e-06 1.7e-06 1.55e-06 1.5e-06 2.2e-06 2.2e-06 1.8e-06 2.05e-06 1.65e-06 1.6e-06 2e-06 2e-06 2.3e-06 1.45e-06 2e-06 1.65e-06 1.55e-06 2.35e-06 2.6e-06 1.75e-06 1.9e-06 2.15e-06 1.65e-06 1.7e-06 1.65e-06 2.4e-06 1.7e-06 1.75e-06 1.75e-06 2.2e-06 2e-06 1.65e-06 2.15e-06 1.7e-06
64 1.4e-06 1.75e-06 1.9e-06 1.15e-06 1.4e-06 2.2e-06 2.05e-06 1.8e-06 1.95e-06 1.65e-06 1.55e-06 1.85e-06 1.95e-06 1.85e-06 1.75e-06 1.85e-06 1.7e-06 1.85e-06 2.2e-06 1.85e-06 2.15e-06 2e-06 1.8e-06 1.5e-06 1.55e-06 1.9e-06 1.9e-06 1.45e-06 1.65e-06 2.15e-06 1.8e-06 1.95e-06 2.05e-06 1.75e-06 1.65e-06 1.85e-06 2e-06 1.45e-06 2e-06 1.45e-06 1.1e-06 1.8e-06 2.1e-06 2.25e-06 1.45e-06 1.7e-06 1.9e-06 1.65e-06 2e-06 1.75e-06 2.15e-06 1.6e-06 1.95e-06 1.95e-06 1.85e-06 2.2e-06 1.9e-06 1.95e-06 2.15e-06 1.7e-06 2e-06 1.45e-06 1.1e-06 1.7e-06 1.7e-06 1.6e-06 1.8e-06 2.1e-06 2.05e-06 1.85e-06 1.65e-06 1.9e-06
65 1.8e-06 1.8e-06 2e-06 1.45e-06 1.45e-06 2.6e-06 1.95e-06 2.15e-06 2e-06 2.25e-06 1.9e-06 2e-06 1.75e-06 2e-06 2.1e-06 1.6e-06 1.8e-06 2.3e-06 2.65e-06 2.25e-06 2.55e-06 1.75e-06 2.05e-06 1.2e-06 1.85e-06 2.15e-06 1.95e-06 1.6e-06 2.05e-06 1.8e-06 1.85e-06 2.15e-06 2.05e-06 1.3e-06 1.4e-06 1.85e-06 2.65e-06 1.55e-06 2.15e-06 1.55e-06 1.6e-06 1.8e-06 2.15e-06 2.55e-06 1.95e-06 1.85e-06 1.85e-06 1.5e-06 1.9e-06 1.85e-06 2.5e-06 1.4e-06 2.1e-06 1.95e-06 1.75e-06 2.3e-06 2.55e-06 1.5e-06 2.55e-06 1.9e-06 1.85e-06 1.4e-06 1.3e-06 1.75e-06 1.6e-06 2.3e-06 1.75e-06 2.4e-06 1.95e-06 1.7e-06 2e-06 1.9e-06
66 1.95e-06 1.85e-06 2.05e-06 1.8e-06 1.8e-06 2.65e-06 2.1e-06 2.45e-06 2.25e-06 2.55e-06 2.05e-06 2e-06 2e-06 2.25e-06 1.95e-06 2.05e-06 2.1e-06 2.35e-06 2.6e-06 2.55e-06 2.6e-06 1.9e-06 2.15e-06 1.6e-06 2e-06 2.2e-06 2.2e-06 1.7e-06 1.7e-06 2.35e-06 1.9e-06 2.45e-06 2.15e-06 1.85e-06 1.8e-06 2.25e-06 2.65e-06 1.9e-06 2.2e-06 1.9e-06 1.65e-06 1.85e-06 2.4e-06 2.5e-06 2.15e-06 2.1e-06 2.1e-06 1.6e-06 2.05e-06 2.3e-06 2.5e-06 1.95e-06 2.25e-06 2.2e-06 2.1e-06 2.4e-06 2.65e-06 1.95e-06 2.6e-06 2.4e-06 2.05e-06 1.8e-06 1.5e-06 1.75e-06 1.8e-06 1.75e-06 2.8e-06 2.55e-06 2.4e-06 1.55e-06 2.3e-06 2.15e-06
67 2.1e-06 2.2e-06 2.6e-06 1.9e-06 2.2e-06 1.8e-06 1.95e-06 2.55e-06 1.75e-06 1.95e-06 2.2e-06 2.55e-06 2.3e-06 2.1e-06 2.05e-06 1.8e-06 1.7e-06 2.6e-06 2.3e-06 2.4e-06 1.75e-06 2.2e-06 2.2e-06 2.25e-06 2e-06 2.3e-06 1.8e-06 2.25e-06 1.8e-06 2.3e-06 1.9e-06 1.6e-06 2.35e-06 2.2e-06 2.25e-06 2.05e-06 2.4e-06 2.05e-06 2.35e-06 2.05e-06 2.35e-06 2.1e-06 1.95e-06 1.95e-06 2e-06 2.25e-06 1.8e-06 2.45e-06 2.05e-06 2.3e-06 2e-06 2e-06 1.55e-06 1.95e-06 2.35e-06 2.1e-06 2.5e-06 2.2e-06 1.75e-06 2.45e-06 2e-06 2.2e-06 2.25e-06 2.2e-06 2.1e-06 2.4e-06 2.55e-06 2.4e-06 1.55e-06 2.5e-06 2.3e-06 2.2e-06
68 2e-06 2.5e-06 2.5e-06 1.65e-06 1.8e-06 2e-06 2.3e-06 2.35e-06 1.75e-06 1.9e-06 2.35e-06 2.45e-06 1.8e-06 2.05e-06 2.35e-06 1e-06 1.4e-06 2.5e-06 2.4e-06 2.4e-06 1.95e-06 1.9e-06 2.4e-06 1.8e-06 1.7e-06 2.5e-06 1.45e-06 1.95e-06 2.25e-06 1.7e-06 2e-06 1.35e-06 2.15e-06 1.6e-06 1.95e-06 1.8e-06 3e-06 1.85e-06 2.25e-06 1.85e-06 2.15e-06 2e-06 1.65e-06 2.5e-06 1.95e-06 2.1e-06 1.3e-06 2.05e-06 2.25e-06 2e-06 2.5e-06 1.45e-06 1.9e-06 1.75e-06 2.15e-06 2.65e-06 2.85e-06 1.8e-06 1.95e-06 2.3e-06 1.45e-06 1.75e-06 2e-06 2e-06 2.05e-06 1.95e-06 2.4e-06 1.55e-06 1.1e-06 2.25e-06 2.3e-06 2.15e-06
69 2.05e-06 1.9e-06 1.95e-06 1.75e-06 1.75e-06 2.8e-06 2.05e-06 2.4e-06 2.25e-06 2.5e-06 2.15e-06 1.9e-06 2e-06 2.25e-06 2e-06 1.9e-06 2.1e-06 2.25e-06 2.5e-06 2.5e-06 2.75e-06 1.65e-06 2.3e-06 1.55e-06 1.95e-06 2.35e-06 2.2e-06 1.6e-06 1.65e-06 2.2e-06 1.8e-06 2.4e-06 1.95e-06 1.7e-06 1.75e-06 2.2e-06 2.7e-06 1.85e-06 2.35e-06 1.85e-06 1.7e-06 1.75e-06 2.4e-06 2.6e-06 2.2e-06 2.15e-06 2.1e-06 1.5e-06 2e-06 2.25e-06 2.55e-06 1.8e-06 2.2e-06 2.2e-06 2.1e-06 2.35e-06 2.75e-06 1.8e-06 2.75e-06 2.35e-06 1.85e-06 1.75e-06 1.55e-06 1.65e-06 1.85e-06 1.7e-06 1.55e-06 2.5e-06 2.25e-06 2.5e-06 2.25e-06 2.15e-06
70 1.9e-06 1.75e-06 2.3e-06 1.55e-06 1.95e-06 2.4e-06 1.6e-06 2.05e-06 1.75e-06 1.75e-06 1.55e-06 2.25e-06 2.45e-06 1.65e-06 1.8e-06 1.8e-06 2.1e-06 2.1e-06 2.6e-06 1.55e-06 2.35e-06 1.8e-06 1.7e-06 1.55e-06 2.1e-06 1.8e-06 2.25e-06 2e-06 1.95e-06 2.15e-06 1.65e-06 2.3e-06 2.2e-06 2.25e-06 1.5e-06 2.25e-06 1.85e-06 1.3e-06 2.15e-06 1.45e-06 1.85e-06 2.2e-06 1.85e-06 2.2e-06 1.9e-06 2e-06 2.35e-06 2.05e-06 1.75e-06 2.15e-06 2.15e-06 1.95e-06 1.85e-06 2.3e-06 2.25e-06 1.65e-06 1.6e-06 1.6e-06 2.35e-06 1.95e-06 2.45e-06 1.7e-06 1.55e-06 2.15e-06 1.65e-06 2e-06 2.3e-06 2.3e-06 2.3e-06 2.25e-06 2.3e-06 1.75e-06
71 1.65e-06 1.8e-06 2.4e-06 1.5e-06 1.8e-06 1.65e-06 1.55e-06 2.25e-06 1.4e-06 2.05e-06 1.7e-06 2.35e-06 2e-06 1.7e-06 1.55e-06 1.65e-06 1.75e-06 2.3e-06 2.35e-06 1.85e-06 1.6e-06 1.75e-06 1.55e-06 1.55e-06 2.1e-06 1.45e-06 1.9e-06 1.85e-06 1.7e-06 2e-06 1.45e-06 1.95e-06 2.15e-06 1.9e-06 1.5e-06 1.8e-06 2.2e-06 1.45e-06 1.75e-06 1.4e-06 1.95e-06 1.9e-06 1.9e-06 1.7e-06 1.65e-06 1.8e-06 2e-06 1.95e-06 1.65e-06 2.1e-06 1.85e-06 1.7e-06 1.75e-06 1.85e-06 1.5e-06 1.8e-06 2.1e-06 1.45e-06 1.7e-06 2.15e-06 2.2e-06 1.7e-06 1.65e-06 1.7e-06 1.9e-06 1.9e-06 2.15e-06 2.2e-06 2.15e-06 2.15e-06 1.75e-06 2.2e-06
