 slim_762509127 slim_762509169 slim_762509117 slim_762509175 slim_762509174 slim_762509112 slim_762509116 slim_762509156 slim_762509132 slim_762509161 slim_762509176 slim_762509180 slim_762509179 slim_762509173 slim_762509168 slim_762509144 slim_762509130 slim_762509184 slim_762509131 slim_762509114 slim_762509139 slim_762509177 slim_762509146 slim_762509142 slim_762509165 slim_762509141 slim_762509143 slim_762509119 slim_762509183 slim_762509171 slim_762509134 slim_762509138 slim_762509151 slim_762509170 slim_762509128 slim_762509136 slim_762509147 slim_762509164 slim_762509172 slim_762509115 slim_762509163 slim_762509123 slim_762509122 slim_762509140 slim_762509153 slim_762509158 slim_762509178 slim_762509125 slim_762509120 slim_762509133 slim_762509149 slim_762509154 slim_762509129 slim_762509118 slim_762509150 slim_762509166 slim_762509167 slim_762509162 slim_762509148 slim_762509160 slim_762509185 slim_762509157 slim_762509126 slim_762509145 slim_762509155 slim_762509121 slim_762509135 slim_762509159 slim_762509137 slim_762509181 slim_762509113 slim_762509124 slim_762509152 slim_762509182
51 1.75e-06 1.65e-06 1.45e-06 1.55e-06 2.15e-06 1.25e-06 1.15e-06 2e-06 1.7e-06 1.6e-06 1.9e-06 1.5e-06 1.55e-06 2e-06 1.5e-06 2.15e-06 1.8e-06 2e-06 1.95e-06 1.45e-06 2.1e-06 1.85e-06 1.85e-06 1.85e-06 2e-06 1.5e-06 1.9e-06 1.65e-06 1.2e-06 2.05e-06 1.2e-06 2.15e-06 1.2e-06 1.8e-06 1.55e-06 1.7e-06 9.5e-07 1.4e-06 1.95e-06 1.1e-06 1.2e-06 1.7e-06 1.7e-06 1.6e-06 1.65e-06 1.7e-06 1.55e-06 1.75e-06 2.1e-06 1.2e-06 8.5e-07 1.7e-06 2.35e-06 2.1e-06 1.7e-06 1.6e-06 1.6e-06 2.2e-06 1e-06 1.25e-06 1.5e-06 2.25e-06 1.45e-06 1.25e-06 2.2e-06 1.75e-06 2.15e-06 1.4e-06 1.65e-06 1.15e-06 1.8e-06 1.4e-06 1.55e-06 1.65e-06
52 1.65e-06 1.4e-06 1.75e-06 1.9e-06 1.65e-06 2.8e-06 2.65e-06 7.5e-07 2e-06 1.4e-06 1.5e-06 2e-06 1.3e-06 1.15e-06 1.95e-06 6.5e-07 1.95e-06 1.95e-06 1.8e-06 2.35e-06 1.65e-06 1.45e-06 1.75e-06 1.75e-06 1.3e-06 2e-06 1e-06 2e-06 2.2e-06 1.15e-06 2.25e-06 1.4e-06 2.4e-06 1.7e-06 1.85e-06 1.6e-06 2.55e-06 1.8e-06 1.55e-06 2.65e-06 2.25e-06 1.8e-06 2e-06 2.2e-06 1.8e-06 1.35e-06 1.3e-06 1.65e-06 1.4e-06 2e-06 2.55e-06 2.35e-06 2e-07 1.4e-06 1.45e-06 1.6e-06 2.1e-06 1.65e-06 2.6e-06 2e-06 1.9e-06 1e-07 1.55e-06 2.3e-06 1.2e-06 1.75e-06 6.5e-07 1.8e-06 1.55e-06 2.35e-06 1.8e-06 2.1e-06 2.15e-06 1.9e-06
53 1.8e-06 1.65e-06 2.1e-06 1.7e-06 2e-06 2.45e-06 2.3e-06 1.55e-06 1.75e-06 1.75e-06 1.9e-06 1.5e-06 1.65e-06 1.55e-06 2.1e-06 1.45e-06 1.65e-06 2.3e-06 1.8e-06 1.7e-06 2.15e-06 1.85e-06 2.2e-06 1.1e-06 1.45e-06 2.3e-06 1.15e-06 2.25e-06 2e-06 1.75e-06 1.95e-06 1.95e-06 2.1e-06 1.55e-06 1.95e-06 1.75e-06 2.2e-06 1.75e-06 1.95e-06 2.3e-06 1.55e-06 1.9e-06 2.3e-06 2.4e-06 1.9e-06 1.85e-06 1.65e-06 1.8e-06 1e-06 1.55e-06 2.05e-06 2.1e-06 1.4e-06 2e-06 1.2e-06 1.9e-06 1.6e-06 1.25e-06 2.25e-06 1.45e-06 1.85e-06 1.3e-06 1.5e-06 1.6e-06 1.5e-06 1.55e-06 1.45e-06 1.85e-06 1.9e-06 2.05e-06 1.6e-06 2.1e-06 1.7e-06 2.15e-06
54 1.35e-06 1.2e-06 1.8e-06 1.65e-06 1.55e-06 2.05e-06 1.9e-06 1.3e-06 1.4e-06 1.55e-06 1.4e-06 1.25e-06 1.45e-06 9e-07 1.75e-06 1.15e-06 1.6e-06 2e-06 1.7e-06 1.6e-06 1.7e-06 1.35e-06 1.9e-06 1.1e-06 1.2e-06 2e-06 1.05e-06 1.95e-06 1.65e-06 1.75e-06 1.6e-06 1.75e-06 1.75e-06 1.55e-06 1.45e-06 1.3e-06 1.8e-06 1.2e-06 1.45e-06 1.9e-06 1.2e-06 1.6e-06 1.9e-06 2.1e-06 1.6e-06 1.7e-06 1.45e-06 1.35e-06 1.2e-06 1.25e-06 1.6e-06 1.7e-06 1.45e-06 1.2e-06 1.5e-06 1.4e-06 1.35e-06 1.5e-06 1.85e-06 1.15e-06 1.3e-06 1.35e-06 1e-06 1.25e-06 1.7e-06 1.65e-06 1.15e-06 1.5e-06 1.65e-06 1.7e-06 1.7e-06 1.75e-06 1.6e-06 1.85e-06
55 1.25e-06 1.05e-06 1.15e-06 1.7e-06 1.55e-06 2.05e-06 1.9e-06 1.25e-06 1.75e-06 1.55e-06 1.25e-06 1.65e-06 1.5e-06 1.05e-06 1.25e-06 1.25e-06 1.75e-06 1.7e-06 1.55e-06 1.9e-06 1.5e-06 1.2e-06 1.5e-06 1.75e-06 1.25e-06 1.7e-06 1.7e-06 1.4e-06 1.45e-06 1.6e-06 1.5e-06 1.8e-06 1.5e-06 1.4e-06 1.3e-06 1.2e-06 1.5e-06 1.25e-06 1.3e-06 1.85e-06 1.7e-06 1.75e-06 1.4e-06 1.6e-06 1.7e-06 1.55e-06 1.5e-06 1.25e-06 1.9e-06 1.8e-06 1.5e-06 1.6e-06 1.6e-06 1.9e-06 1.4e-06 1.8e-06 1.75e-06 1.65e-06 1.55e-06 1.65e-06 1.35e-06 1.5e-06 1.2e-06 1.75e-06 1.65e-06 1.7e-06 1.3e-06 1.45e-06 1.8e-06 1.45e-06 1.75e-06 1.55e-06 1.6e-06 1.4e-06
56 1.4e-06 1.55e-06 1.8e-06 1.75e-06 2.15e-06 1.7e-06 1.55e-06 1.9e-06 1.55e-06 1.75e-06 1.85e-06 1e-06 1.65e-06 1.85e-06 1.65e-06 1.95e-06 1.6e-06 2.15e-06 1.8e-06 1.5e-06 2.3e-06 1.85e-06 2.05e-06 1.3e-06 1.7e-06 2.15e-06 1.5e-06 1.95e-06 1.45e-06 1.95e-06 1.05e-06 2.15e-06 1.25e-06 1.5e-06 1.75e-06 1.35e-06 1.5e-06 1.55e-06 1.95e-06 1.55e-06 1.2e-06 1.8e-06 1.95e-06 2.05e-06 1.8e-06 1.85e-06 1.65e-06 1.35e-06 1.6e-06 1.4e-06 1.35e-06 1.6e-06 2.1e-06 1.6e-06 1.35e-06 1.75e-06 2e-06 1.65e-06 1.55e-06 1.1e-06 1.65e-06 2e-06 1.35e-06 1.25e-06 2.1e-06 1.8e-06 1.95e-06 1.5e-06 2e-06 1.2e-06 1.85e-06 1.75e-06 1.55e-06 1.75e-06
57 1.6e-06 1.35e-06 1.8e-06 1.05e-06 2.1e-06 2.65e-06 2.5e-06 1.7e-06 1.95e-06 2.05e-06 1.95e-06 1.55e-06 1.95e-06 1.6e-06 1.7e-06 1.6e-06 1.05e-06 2.4e-06 1.15e-06 1.7e-06 2.3e-06 1.9e-06 2.2e-06 8e-07 9.5e-07 2.35e-06 1.55e-06 2.05e-06 1.85e-06 1.4e-06 1.9e-06 2.05e-06 2.05e-06 6.5e-07 2e-06 1.55e-06 2.4e-06 1.95e-06 2e-06 2.5e-06 2e-06 2.15e-06 2.25e-06 2.55e-06 2.15e-06 2e-06 1.95e-06 1.6e-06 1.25e-06 1.75e-06 2.4e-06 2.2e-06 1.65e-06 1.25e-06 1.5e-06 1.65e-06 1.65e-06 1e-07 2.45e-06 1.75e-06 2.05e-06 1.55e-06 1.6e-06 2.05e-06 1.45e-06 1.7e-06 1.6e-06 1.6e-06 1.9e-06 2e-06 1.75e-06 2.25e-06 1.25e-06 1.85e-06
58 1.8e-06 1.85e-06 1.35e-06 2.1e-06 2.35e-06 1.2e-06 1.05e-06 2.1e-06 1.7e-06 1.45e-06 1.9e-06 1.45e-06 1.45e-06 2.25e-06 1.5e-06 2.4e-06 1.9e-06 1.95e-06 2.05e-06 1.25e-06 2.25e-06 1.85e-06 1.8e-06 2e-06 2.25e-06 1.85e-06 2.05e-06 1.55e-06 1.15e-06 2.25e-06 1e-06 2.3e-06 8.5e-07 2e-06 1.25e-06 1.75e-06 3e-07 1.3e-06 1.95e-06 9.5e-07 9.5e-07 1.6e-06 1.5e-06 1.2e-06 1.5e-06 1.45e-06 1.45e-06 1.8e-06 2.25e-06 1.65e-06 3.5e-07 1e-06 2.6e-06 2.25e-06 1.85e-06 1.55e-06 1.55e-06 2.45e-06 6e-07 1.1e-06 1.4e-06 2.5e-06 1.55e-06 1e-06 2.4e-06 1.6e-06 2.4e-06 1.25e-06 2.2e-06 8e-07 1.6e-06 1.25e-06 1.4e-06 1.65e-06
59 1.55e-06 1.55e-06 1.65e-06 1.65e-06 2.05e-06 1.4e-06 1.25e-06 1.8e-06 1.3e-06 1.5e-06 1.7e-06 1e-06 1.4e-06 1.75e-06 1.6e-06 1.85e-06 1.45e-06 1.95e-06 1.75e-06 1.15e-06 2.15e-06 1.65e-06 1.8e-06 1.2e-06 1.7e-06 1.9e-06 1.3e-06 1.85e-06 1.3e-06 1.9e-06 1.05e-06 1.95e-06 1.2e-06 1.6e-06 1.45e-06 1.5e-06 1.05e-06 1.3e-06 1.75e-06 1.25e-06 8.5e-07 1.55e-06 1.7e-06 1.7e-06 1.55e-06 1.55e-06 1.4e-06 1.55e-06 1.45e-06 1.1e-06 9.5e-07 1.25e-06 2e-06 1.45e-06 1.15e-06 1.65e-06 1.1e-06 1.75e-06 1.1e-06 1.4e-06 1.4e-06 1.9e-06 1.25e-06 9e-07 2e-06 1.6e-06 1.85e-06 1.3e-06 1.8e-06 1.15e-06 1.6e-06 1.45e-06 1.4e-06 1.65e-06
60 1.45e-06 1.3e-06 1.55e-06 1.95e-06 1.7e-06 1.75e-06 1.65e-06 1.5e-06 1.65e-06 1.55e-06 1.45e-06 1.55e-06 1.45e-06 1.25e-06 1.55e-06 1.55e-06 1.9e-06 1.85e-06 1.85e-06 1.6e-06 1.7e-06 1.35e-06 1.75e-06 1.75e-06 1.6e-06 1.85e-06 1.65e-06 1.7e-06 1.4e-06 1.95e-06 1.4e-06 1.95e-06 1.45e-06 1.8e-06 1.4e-06 1.4e-06 1.35e-06 1.1e-06 1.5e-06 1.65e-06 1.35e-06 1.55e-06 1.6e-06 1.6e-06 1.6e-06 1.7e-06 1.45e-06 1.45e-06 1.85e-06 1.65e-06 1.15e-06 1.5e-06 1.9e-06 1.85e-06 1.3e-06 1.35e-06 1.65e-06 2.05e-06 1.4e-06 1.4e-06 2.2e-06 1.8e-06 1.15e-06 1.4e-06 1.95e-06 1.7e-06 1.55e-06 1.5e-06 1.9e-06 1.4e-06 1.75e-06 1.45e-06 1.65e-06 1.7e-06
61 1.55e-06 1.3e-06 1.65e-06 1.8e-06 1.55e-06 2.7e-06 2.55e-06 6.5e-07 1.9e-06 1.3e-06 1.4e-06 1.9e-06 1.2e-06 1.05e-06 1.85e-06 5.5e-07 1.85e-06 1.85e-06 1.7e-06 2.25e-06 1.55e-06 1.35e-06 1.65e-06 1.65e-06 1.2e-06 1.9e-06 9e-07 1.9e-06 2.1e-06 1.05e-06 2.15e-06 1.3e-06 2.3e-06 1.6e-06 1.75e-06 1.5e-06 2.45e-06 1.7e-06 1.45e-06 2.55e-06 2.15e-06 1.7e-06 1.9e-06 2.1e-06 1.7e-06 1.25e-06 1.2e-06 1.55e-06 1.3e-06 1.9e-06 2.45e-06 2.25e-06 1e-07 1.3e-06 1.35e-06 1.5e-06 2e-06 1.55e-06 2.5e-06 1.9e-06 1.8e-06 0.0 1.45e-06 2.2e-06 1.1e-06 1.65e-06 5.5e-07 1.7e-06 1.45e-06 2.25e-06 1.7e-06 2e-06 2.05e-06 1.8e-06
62 1.1e-06 9.5e-07 1.45e-06 1.6e-06 1.3e-06 1.8e-06 1.65e-06 1.25e-06 1.45e-06 1.45e-06 1.2e-06 1.25e-06 1.35e-06 9e-07 1.3e-06 1.2e-06 1.55e-06 1.55e-06 1.55e-06 1.55e-06 1.5e-06 1.15e-06 1.55e-06 1.4e-06 1.2e-06 1.7e-06 1.35e-06 1.5e-06 1.3e-06 1.6e-06 1.2e-06 1.6e-06 1.35e-06 1.35e-06 1.3e-06 1.05e-06 1.5e-06 1.05e-06 1.25e-06 1.65e-06 1.3e-06 1.45e-06 1.5e-06 1.75e-06 1.45e-06 1.6e-06 1.35e-06 1.1e-06 1.5e-06 1.4e-06 1.3e-06 1.45e-06 1.55e-06 1.5e-06 1e-06 1.2e-06 1.35e-06 1.6e-06 1.55e-06 1.25e-06 1.15e-06 1.45e-06 1.5e-06 1.35e-06 1.6e-06 1.55e-06 1.2e-06 1.4e-06 1.55e-06 1.3e-06 1.6e-06 1.45e-06 1.5e-06 1.4e-06
63 1.8e-06 1.8e-06 1.8e-06 1.95e-06 2.25e-06 1.5e-06 1.35e-06 2e-06 1.35e-06 1.5e-06 2e-06 1.15e-06 1.45e-06 1.95e-06 1.8e-06 2.1e-06 1.8e-06 2.25e-06 2e-06 1.25e-06 2.3e-06 1.95e-06 2.15e-06 1.35e-06 1.95e-06 2.1e-06 1.45e-06 1.95e-06 1.35e-06 2.2e-06 1.2e-06 2.25e-06 1.2e-06 1.9e-06 1.6e-06 1.75e-06 9.5e-07 1.3e-06 2.05e-06 1.3e-06 7e-07 1.55e-06 1.95e-06 1.8e-06 1.5e-06 1.75e-06 1.45e-06 1.8e-06 1.6e-06 1.25e-06 7e-07 1.25e-06 2.3e-06 1.6e-06 1.25e-06 1.75e-06 1.25e-06 2.05e-06 1e-06 9e-07 1.4e-06 2.2e-06 1.35e-06 1.4e-06 2.3e-06 1.6e-06 2.1e-06 1.3e-06 2.05e-06 1.15e-06 1.65e-06 1.5e-06 1.4e-06 2e-06
64 1.7e-06 1.45e-06 1.35e-06 1.75e-06 1.7e-06 2.7e-06 2.55e-06 1.3e-06 2.1e-06 1.8e-06 1.5e-06 2e-06 1.7e-06 1.4e-06 1.75e-06 1.3e-06 1.85e-06 1.75e-06 1.7e-06 2.15e-06 1.7e-06 1.5e-06 1.3e-06 1.75e-06 1.45e-06 1.95e-06 1.6e-06 1.85e-06 2.05e-06 1.3e-06 2.05e-06 1.55e-06 2.2e-06 1.5e-06 1.9e-06 1.65e-06 2.35e-06 1.85e-06 1.55e-06 2.55e-06 2.25e-06 2.05e-06 1.75e-06 2.1e-06 2.05e-06 1.75e-06 1.7e-06 1.7e-06 1.5e-06 2.05e-06 2.35e-06 2.2e-06 1.2e-06 1.5e-06 1.7e-06 1.65e-06 2.1e-06 1.45e-06 2.4e-06 2e-06 1.95e-06 1.1e-06 1.6e-06 2.3e-06 1.8e-06 1.65e-06 1.3e-06 2.05e-06 1.85e-06 2.15e-06 1.7e-06 1.7e-06 1.95e-06 1.6e-06
65 1.8e-06 1.7e-06 1.7e-06 1.9e-06 2.05e-06 2.1e-06 1.95e-06 1.65e-06 1.9e-06 1.6e-06 1.85e-06 1.7e-06 1.55e-06 1.8e-06 1.8e-06 1.75e-06 1.85e-06 2.05e-06 1.85e-06 1.65e-06 2.05e-06 1.8e-06 1.95e-06 1.65e-06 1.75e-06 2.05e-06 1.65e-06 1.85e-06 1.7e-06 1.85e-06 1.65e-06 2.05e-06 1.65e-06 1.7e-06 1.75e-06 1.75e-06 1.55e-06 1.6e-06 1.9e-06 1.9e-06 1.55e-06 1.8e-06 1.9e-06 1.85e-06 1.75e-06 1.7e-06 1.55e-06 1.8e-06 1.55e-06 1.85e-06 1.45e-06 1.75e-06 1.75e-06 1.55e-06 1.65e-06 1.7e-06 1.8e-06 1.7e-06 1.6e-06 1.6e-06 1.7e-06 1.65e-06 1.55e-06 1.6e-06 1.65e-06 2.9e-06 1.75e-06 1.7e-06 2.05e-06 1.6e-06 1.5e-06 1.75e-06 1.6e-06 1.9e-06
66 1.35e-06 1.1e-06 1.65e-06 1.8e-06 1.35e-06 2.6e-06 2.45e-06 8e-07 1.85e-06 1.5e-06 1.2e-06 1.85e-06 1.4e-06 7e-07 1.75e-06 6e-07 1.85e-06 1.8e-06 1.7e-06 2.2e-06 1.4e-06 1.15e-06 1.65e-06 1.65e-06 1.1e-06 1.9e-06 1.15e-06 1.85e-06 2e-06 1.35e-06 2.05e-06 1.45e-06 2.2e-06 1.6e-06 1.55e-06 1.3e-06 2.35e-06 1.45e-06 1.25e-06 2.45e-06 2.05e-06 1.75e-06 1.8e-06 2.1e-06 1.75e-06 1.5e-06 1.4e-06 1.35e-06 1.45e-06 1.85e-06 2.3e-06 2.15e-06 6.5e-07 1.45e-06 1.15e-06 1.3e-06 1.95e-06 1.6e-06 2.4e-06 1.85e-06 1.55e-06 5.5e-07 1.2e-06 2.1e-06 1.3e-06 1.75e-06 1.1e-06 1.75e-06 1.55e-06 2.15e-06 1.8e-06 1.95e-06 2e-06 1.75e-06
67 1.6e-06 1.5e-06 1.45e-06 1.7e-06 2.1e-06 1.75e-06 1.6e-06 1.65e-06 1.6e-06 1.45e-06 1.8e-06 1.4e-06 1.4e-06 1.75e-06 1.5e-06 1.75e-06 1.6e-06 2.1e-06 1.65e-06 1.55e-06 2.1e-06 1.75e-06 1.9e-06 1.5e-06 1.6e-06 1.95e-06 1.55e-06 1.7e-06 1.35e-06 1.7e-06 1.3e-06 2e-06 1.3e-06 1.5e-06 1.55e-06 1.55e-06 1.2e-06 1.4e-06 1.85e-06 1.55e-06 1.25e-06 1.6e-06 1.75e-06 1.75e-06 1.55e-06 1.55e-06 1.4e-06 1.6e-06 1.85e-06 1.55e-06 1.1e-06 1.4e-06 1.8e-06 1.85e-06 1.5e-06 1.45e-06 1.5e-06 1.6e-06 1.25e-06 1.3e-06 1.5e-06 1.7e-06 1.4e-06 1.3e-06 2.05e-06 1.7e-06 1.75e-06 2.2e-06 1.85e-06 1.25e-06 1.75e-06 1.55e-06 1.35e-06 1.7e-06
68 1.8e-06 1.55e-06 1.85e-06 1.55e-06 1.7e-06 2.15e-06 2.05e-06 1.6e-06 2e-06 1.85e-06 1.85e-06 1.9e-06 1.75e-06 1.6e-06 1.85e-06 1.55e-06 1.9e-06 1.9e-06 1.95e-06 2.05e-06 1.85e-06 1.8e-06 2e-06 1.85e-06 1.65e-06 1.6e-06 1.65e-06 1.8e-06 1.85e-06 1.75e-06 1.95e-06 1.55e-06 2.1e-06 1.75e-06 1.9e-06 1.75e-06 2.15e-06 1.8e-06 1.9e-06 2.05e-06 2e-06 1.65e-06 2.1e-06 2.1e-06 1.65e-06 1.85e-06 1.75e-06 1.8e-06 1.9e-06 1.5e-06 2.1e-06 1.65e-06 1.55e-06 1.9e-06 1.65e-06 1.8e-06 2e-06 1.9e-06 2.2e-06 1.8e-06 1.9e-06 1.45e-06 1.55e-06 2.05e-06 1.85e-06 2.05e-06 1.55e-06 1.85e-06 2.3e-06 2.05e-06 2.1e-06 2e-06 2.05e-06 1.9e-06
69 1.35e-06 1.5e-06 1.3e-06 1.85e-06 2.1e-06 1.3e-06 1.15e-06 1.9e-06 1.6e-06 1.5e-06 1.75e-06 1.1e-06 1.45e-06 2e-06 1.25e-06 2.15e-06 1.7e-06 1.8e-06 1.75e-06 1.35e-06 2.1e-06 1.7e-06 1.7e-06 1.75e-06 1.9e-06 1.8e-06 1.9e-06 1.45e-06 1.05e-06 1.95e-06 7e-07 2.15e-06 7e-07 1.55e-06 1.45e-06 1.3e-06 7.5e-07 1.3e-06 1.8e-06 1.1e-06 1.1e-06 1.6e-06 1.45e-06 1.4e-06 1.55e-06 1.6e-06 1.45e-06 1.35e-06 2.05e-06 1.6e-06 6.5e-07 1.15e-06 2.35e-06 2.05e-06 1.7e-06 1.45e-06 1.2e-06 2e-06 8e-07 1.15e-06 1.4e-06 2.25e-06 1.3e-06 1.15e-06 2.15e-06 1.6e-06 2.15e-06 1.25e-06 2.05e-06 1.3e-06 1.65e-06 1.3e-06 1.35e-06 1.4e-06
70 1.85e-06 1.75e-06 1.75e-06 1.95e-06 2.1e-06 2.1e-06 1.95e-06 1.7e-06 1.95e-06 1.65e-06 1.85e-06 1.75e-06 1.6e-06 1.85e-06 1.85e-06 1.8e-06 1.85e-06 2.05e-06 1.9e-06 1.65e-06 2.1e-06 1.8e-06 1.95e-06 1.7e-06 1.8e-06 2.1e-06 1.7e-06 1.9e-06 1.75e-06 1.9e-06 1.7e-06 2.05e-06 1.7e-06 1.75e-06 1.75e-06 1.8e-06 1.55e-06 1.65e-06 1.9e-06 1.9e-06 1.6e-06 1.85e-06 1.9e-06 1.85e-06 1.8e-06 1.7e-06 1.6e-06 1.85e-06 1.6e-06 1.9e-06 1.5e-06 1.8e-06 1.8e-06 1.6e-06 1.7e-06 1.75e-06 1.85e-06 1.75e-06 1.6e-06 1.6e-06 1.75e-06 1.7e-06 1.6e-06 1.65e-06 1.7e-06 1.5e-06 1.8e-06 1.75e-06 2.1e-06 1.65e-06 3e-06 1.8e-06 1.65e-06 1.9e-06
71 1.7e-06 1.6e-06 1.1e-06 2e-06 1.95e-06 1.7e-06 1.6e-06 1.75e-06 1.75e-06 1.6e-06 1.6e-06 1.65e-06 1.5e-06 1.8e-06 1.45e-06 1.95e-06 2e-06 1.7e-06 1.9e-06 1.65e-06 1.85e-06 1.6e-06 1.2e-06 2e-06 1.95e-06 1.75e-06 1.9e-06 1.6e-06 1.35e-06 1.75e-06 1.3e-06 1.85e-06 1.35e-06 1.85e-06 1.6e-06 1.65e-06 1.2e-06 1.35e-06 1.65e-06 1.6e-06 1.45e-06 1.65e-06 1.4e-06 1.45e-06 1.7e-06 1.7e-06 1.5e-06 1.7e-06 2.1e-06 1.75e-06 1.05e-06 1.4e-06 2.1e-06 2.1e-06 1.75e-06 1.55e-06 1.75e-06 2.25e-06 1.25e-06 1.45e-06 1.45e-06 2e-06 1.45e-06 1.5e-06 1.7e-06 1.75e-06 1.95e-06 1.55e-06 2e-06 1.3e-06 1.8e-06 2e-06 1.7e-06 1.45e-06
72 1.7e-06 1.6e-06 1.6e-06 1.6e-06 2.2e-06 1.9e-06 1.75e-06 1.9e-06 1.75e-06 1.7e-06 1.95e-06 1.45e-06 1.65e-06 1.9e-06 1.6e-06 2e-06 1.5e-06 2.2e-06 1.6e-06 1.45e-06 2.25e-06 1.9e-06 2.05e-06 1.35e-06 1.6e-06 2.1e-06 1.75e-06 1.8e-06 1.45e-06 1.85e-06 1.4e-06 2.2e-06 1.4e-06 1.35e-06 1.7e-06 1.65e-06 1.35e-06 1.55e-06 2e-06 1.7e-06 1.35e-06 1.8e-06 1.9e-06 1.9e-06 1.75e-06 1.8e-06 1.65e-06 1.7e-06 1.7e-06 1.65e-06 1.25e-06 1.55e-06 2.15e-06 1.7e-06 1.6e-06 1.6e-06 1.55e-06 1.25e-06 1.4e-06 1.4e-06 1.65e-06 2.05e-06 1.5e-06 1.4e-06 1.95e-06 1.6e-06 2e-06 1.35e-06 2.05e-06 1.35e-06 1.65e-06 1.7e-06 2.5e-06 1.8e-06
73 1.4e-06 1.25e-06 1.1e-06 1.75e-06 1.8e-06 2e-06 1.85e-06 1.6e-06 1.9e-06 1.8e-06 1.25e-06 1.65e-06 1.7e-06 1.65e-06 1.2e-06 1.75e-06 1.75e-06 1.3e-06 1.65e-06 1.95e-06 1.8e-06 1.3e-06 1e-06 2e-06 1.65e-06 1.7e-06 2e-06 1.45e-06 1.45e-06 1.55e-06 1.3e-06 1.65e-06 1.45e-06 1.4e-06 1.6e-06 1.35e-06 1.6e-06 1.6e-06 1.4e-06 1.85e-06 1.95e-06 1.95e-06 1.15e-06 1.65e-06 1.95e-06 1.7e-06 1.7e-06 1.4e-06 2.15e-06 1.9e-06 1.65e-06 1.65e-06 1.9e-06 2.15e-06 1.85e-06 1.4e-06 1.75e-06 1.85e-06 1.65e-06 1.65e-06 1.7e-06 1.8e-06 1.4e-06 2e-06 1.6e-06 1.9e-06 1.75e-06 1.7e-06 1.9e-06 1.4e-06 1.9e-06 1.45e-06 1.8e-06 1.6e-06
