 slim_762188768 slim_762188799 slim_762188776 slim_762188788 slim_762188796 slim_762188772 slim_762188770 slim_762188793 slim_762188792 slim_762188781 slim_762188767 slim_762188778 slim_762188775 slim_762188766 slim_762188762 slim_762188800 slim_762188760 slim_762188774 slim_762188802 slim_762188795 slim_762188771 slim_762188794 slim_762188757 slim_762188756 slim_762188755 slim_762188759 slim_762188773 slim_762188785 slim_762188765 slim_762188783 slim_762188790 slim_762188801 slim_762188803 slim_762188784 slim_762188787 slim_762188786 slim_762188758 slim_762188780 slim_762188791 slim_762188761 slim_762188797 slim_762188763 slim_762188789 slim_762188782 slim_762188769 slim_762188779 slim_762188798 slim_762188764 slim_762188777
39 1.35e-06 1.4e-06 1.55e-06 1.85e-06 1.85e-06 9.5e-07 1.15e-06 1.55e-06 1.95e-06 8e-07 1.3e-06 1.75e-06 1.2e-06 2e-06 1.35e-06 1.5e-06 8e-07 1.05e-06 1.4e-06 9.5e-07 1.7e-06 1.15e-06 2e-06 1.95e-06 1.8e-06 1.8e-06 8.5e-07 1.4e-06 1.35e-06 1.9e-06 1.75e-06 1.15e-06 1.8e-06 1.95e-06 1.35e-06 1.75e-06 1.9e-06 1.7e-06 1.5e-06 1.3e-06 1.45e-06 2e-06 1.5e-06 1.6e-06 1.15e-06 1.25e-06 1.55e-06 1.4e-06 1.85e-06
40 1.35e-06 1.3e-06 1.75e-06 1.8e-06 1.8e-06 1.6e-06 1.45e-06 1.6e-06 1.95e-06 1.4e-06 1.3e-06 1.6e-06 1.55e-06 1.75e-06 1.9e-06 1.8e-06 1.55e-06 1.55e-06 1.85e-06 1.65e-06 1.9e-06 1.55e-06 2e-06 1.45e-06 1.75e-06 2.05e-06 1.4e-06 1.7e-06 1.25e-06 2.15e-06 1.45e-06 1.5e-06 1.8e-06 2.3e-06 1.6e-06 1.6e-06 1.5e-06 1.25e-06 1.95e-06 1.45e-06 2.3e-06 1.75e-06 1.5e-06 2.2e-06 1.7e-06 1.45e-06 1.95e-06 1.85e-06 1.7e-06
41 1.55e-06 1.85e-06 1.75e-06 2e-06 1.15e-06 2e-06 1.65e-06 1.4e-06 9.5e-07 1.95e-06 1.5e-06 9.5e-07 1.5e-06 2.15e-06 2.35e-06 1.4e-06 1.8e-06 2.05e-06 2.25e-06 2.15e-06 1.65e-06 1.65e-06 9e-07 1.3e-06 1.1e-06 1.85e-06 1.95e-06 1.4e-06 1.8e-06 2.5e-06 1.1e-06 1.9e-06 2e-06 2.4e-06 1.5e-06 1.25e-06 1e-06 1.35e-06 2.35e-06 2e-06 1.75e-06 1.7e-06 1.45e-06 2.35e-06 1.95e-06 1.75e-06 2.3e-06 1.4e-06 9.5e-07
42 1.4e-06 1.5e-06 1.9e-06 1.5e-06 1.05e-06 1.7e-06 1.2e-06 1.35e-06 1.75e-06 1.65e-06 1.35e-06 1.2e-06 1.4e-06 1.75e-06 2e-06 1.65e-06 1.4e-06 1.75e-06 1.9e-06 1.65e-06 2e-06 8e-07 1.8e-06 1.1e-06 1.3e-06 2e-06 1.8e-06 1.45e-06 1.45e-06 2.35e-06 6e-07 1.9e-06 1.4e-06 2.25e-06 1.65e-06 1.25e-06 1e-06 9.5e-07 2e-06 1.5e-06 1.5e-06 1.45e-06 3e-07 2.2e-06 1.85e-06 1.2e-06 2e-06 1.65e-06 1.3e-06
43 2.05e-06 2.1e-06 1.9e-06 2.35e-06 2.35e-06 1.6e-06 1.8e-06 2e-06 2.2e-06 1.6e-06 2e-06 2.1e-06 1.7e-06 2.5e-06 1.95e-06 1.85e-06 1.4e-06 1.55e-06 1.95e-06 1.6e-06 2.1e-06 1.85e-06 2.25e-06 2.4e-06 2.25e-06 2.2e-06 1.6e-06 1.75e-06 2.1e-06 2.65e-06 2.3e-06 1.9e-06 2.35e-06 2.45e-06 1.85e-06 2.15e-06 2.35e-06 2.3e-06 2.05e-06 1.6e-06 2.2e-06 2.35e-06 2.2e-06 2.7e-06 1.6e-06 1.9e-06 2.1e-06 1.9e-06 2.25e-06
44 1.5e-06 1.65e-06 1.3e-06 2.1e-06 1.95e-06 9e-07 1.45e-06 1.6e-06 1.8e-06 1.1e-06 1.45e-06 1.7e-06 1.3e-06 2.2e-06 1.6e-06 1.45e-06 1e-06 1.35e-06 1.65e-06 1.45e-06 1.4e-06 1.5e-06 1.85e-06 2.1e-06 1.9e-06 1.8e-06 1.05e-06 1.35e-06 1.6e-06 2.1e-06 1.95e-06 1.3e-06 1.95e-06 2e-06 1.35e-06 1.8e-06 1.95e-06 1.95e-06 1.75e-06 1.15e-06 1.7e-06 1.95e-06 1.85e-06 1.6e-06 1.6e-06 1.55e-06 1.8e-06 1.5e-06 1.8e-06
45 1.55e-06 1.3e-06 1.9e-06 1.65e-06 1.65e-06 1.35e-06 9e-07 1.4e-06 1.9e-06 1.3e-06 1.5e-06 1.5e-06 1.3e-06 1.5e-06 1.5e-06 1.55e-06 9.5e-07 1.5e-06 1.5e-06 1.5e-06 2e-06 1.05e-06 1.95e-06 1.2e-06 1.55e-06 1.7e-06 1.55e-06 1.45e-06 1.25e-06 2.4e-06 1.35e-06 1.8e-06 1.75e-06 2e-06 1.7e-06 1.4e-06 1.45e-06 1.05e-06 1.6e-06 1.25e-06 1.45e-06 1.75e-06 1.2e-06 1.9e-06 1.55e-06 1.6e-06 1.6e-06 1.45e-06 1.6e-06
46 2e-06 1.9e-06 2.1e-06 1.55e-06 2.2e-06 1.65e-06 1.5e-06 2.05e-06 2.15e-06 1.6e-06 1.95e-06 2.05e-06 1.7e-06 1.6e-06 1.4e-06 1.95e-06 1.45e-06 1.75e-06 1.3e-06 1.75e-06 2.2e-06 1.7e-06 2.25e-06 2.15e-06 2.1e-06 1.9e-06 1.55e-06 1.85e-06 1.85e-06 2.4e-06 2.15e-06 1.95e-06 1.8e-06 2.2e-06 1.9e-06 1.9e-06 2.25e-06 1.85e-06 1.4e-06 1.55e-06 1.95e-06 2.3e-06 2e-06 2.1e-06 1.8e-06 1.6e-06 2.6e-06 1.85e-06 2.15e-06
47 1.65e-06 1.8e-06 1.7e-06 2e-06 1.4e-06 1.45e-06 1.3e-06 1.6e-06 1.2e-06 1.4e-06 1.6e-06 1.35e-06 1.25e-06 2.15e-06 1.75e-06 1.3e-06 1.15e-06 1.6e-06 1.75e-06 1.65e-06 1.65e-06 1.35e-06 1.15e-06 1.85e-06 1.3e-06 1.6e-06 1.5e-06 1.3e-06 1.75e-06 2.45e-06 1.7e-06 1.65e-06 2e-06 2.15e-06 1.45e-06 1.45e-06 1.7e-06 1.65e-06 1.85e-06 1.4e-06 1.85e-06 1.4e-06 1.65e-06 1.9e-06 1.5e-06 1.45e-06 1.85e-06 2.1e-06 1.3e-06
48 1.35e-06 1.7e-06 1.65e-06 1.85e-06 1.05e-06 1.85e-06 1.55e-06 1.45e-06 9e-07 1.8e-06 1.3e-06 8.5e-07 1.35e-06 2e-06 2.2e-06 1.35e-06 1.65e-06 1.9e-06 2.1e-06 2e-06 1.6e-06 1.5e-06 9e-07 1.35e-06 9e-07 1.8e-06 1.8e-06 1.3e-06 1.65e-06 2.4e-06 1.15e-06 1.8e-06 1.85e-06 2.3e-06 1.4e-06 1.2e-06 1e-06 1.35e-06 2.2e-06 1.85e-06 1.7e-06 9.5e-07 1.3e-06 2.25e-06 1.8e-06 1.6e-06 2.15e-06 1.3e-06 1.4e-06
