 slim_762164907 slim_762164949 slim_762164923 slim_762164914 slim_762164920 slim_762164895 slim_762164959 slim_762164908 slim_762164912 slim_762164911 slim_762164950 slim_762164932 slim_762164938 slim_762164899 slim_762164936 slim_762164916 slim_762164928 slim_762164904 slim_762164918 slim_762164898 slim_762164957 slim_762164963 slim_762164901 slim_762164945 slim_762164942 slim_762164925 slim_762164892 slim_762164903 slim_762164917 slim_762164919 slim_762164905 slim_762164937 slim_762164900 slim_762164964 slim_762164910 slim_762164913 slim_762164951 slim_762164893 slim_762164933 slim_762164924 slim_762164941 slim_762164939 slim_762164955 slim_762164909 slim_762164896 slim_762164946 slim_762164962 slim_762164930 slim_762164956 slim_762164953 slim_762164906 slim_762164926 slim_762164948 slim_762164915 slim_762164897 slim_762164958 slim_762164929 slim_762164960 slim_762164961 slim_762164954 slim_762164940 slim_762164952 slim_762164935 slim_762164927 slim_762164943 slim_762164947 slim_762164922 slim_762164902 slim_762164894 slim_762164931 slim_762164944 slim_762164921 slim_762164934
51 2.05e-06 1.5e-06 1.85e-06 1.95e-06 2.15e-06 1.55e-06 2.4e-06 1.5e-06 1.9e-06 1.8e-06 1.6e-06 1.4e-06 2e-06 1.6e-06 1.35e-06 1.6e-06 1.7e-06 1.65e-06 1.5e-06 1.55e-06 1.95e-06 2.15e-06 2.4e-06 1.55e-06 1.75e-06 1.35e-06 1.5e-06 1.95e-06 1.7e-06 1.7e-06 2e-06 1.65e-06 2e-06 1.95e-06 2.1e-06 1.7e-06 1.4e-06 1.4e-06 1.6e-06 1.2e-06 1.65e-06 1.55e-06 1.25e-06 2.05e-06 1.5e-06 1.6e-06 1.95e-06 1.4e-06 1.4e-06 1.35e-06 1.9e-06 1.9e-06 1.4e-06 1.75e-06 1.3e-06 1.55e-06 1.75e-06 1.85e-06 1.45e-06 1.55e-06 1.4e-06 1.5e-06 1.25e-06 1.45e-06 1.9e-06 1.45e-06 1.1e-06 1.35e-06 1.6e-06 1.7e-06 1.25e-06 1.95e-06 1.45e-06
52 1.4e-06 1.55e-06 1.9e-06 1.65e-06 2.35e-06 2.15e-06 2.45e-06 1.05e-06 1.55e-06 1.75e-06 1.7e-06 1.15e-06 2.2e-06 1.35e-06 1.05e-06 9.5e-07 1.85e-06 2.1e-06 1.35e-06 1.4e-06 2.4e-06 1.55e-06 2.4e-06 1.7e-06 2e-06 1.5e-06 1.6e-06 1.9e-06 1.45e-06 9.5e-07 2.2e-06 1.8e-06 1.55e-06 1.65e-06 1.5e-06 1.95e-06 6.5e-07 1.3e-06 1.2e-06 1.35e-06 8e-07 1.6e-06 1.05e-06 2.1e-06 1.6e-06 1e-06 1.75e-06 9e-07 9.5e-07 1.3e-06 1.95e-06 1.4e-06 1.2e-06 8.5e-07 1.25e-06 1.7e-06 1.7e-06 2.3e-06 2.05e-06 1e-06 1.4e-06 1.5e-06 1.7e-06 1.2e-06 2.2e-06 1.2e-06 9.5e-07 1.5e-06 1.4e-06 1.85e-06 1.7e-06 2.3e-06 1.25e-06
53 1.2e-06 1.95e-06 2.25e-06 1.45e-06 2.55e-06 2.4e-06 2.55e-06 1.05e-06 1.45e-06 1.95e-06 2.15e-06 1.45e-06 2.5e-06 1.3e-06 1e-06 8.5e-07 2.2e-06 2.25e-06 1.3e-06 1.35e-06 2.65e-06 1.25e-06 2.5e-06 2.15e-06 2.3e-06 1.85e-06 2e-06 2.1e-06 2e-06 7.5e-07 2.5e-06 2.25e-06 1.9e-06 1.55e-06 1.2e-06 2.25e-06 8.5e-07 1.7e-06 1.25e-06 1.75e-06 6e-07 2e-06 1.45e-06 2.3e-06 1.85e-06 1.15e-06 1.85e-06 1.45e-06 1.45e-06 1.65e-06 2.05e-06 1.75e-06 8.5e-07 5e-07 1.6e-06 2.15e-06 2.25e-06 2.55e-06 2.3e-06 9.5e-07 1.95e-06 1.8e-06 2.1e-06 1.45e-06 2.5e-06 1.1e-06 1.55e-06 1.9e-06 1.75e-06 2.2e-06 2.1e-06 2.5e-06 1.85e-06
54 1.9e-06 1.65e-06 1.7e-06 1.85e-06 1.9e-06 1.7e-06 2.25e-06 1.35e-06 1.75e-06 1.65e-06 1.6e-06 1e-06 1.8e-06 1.55e-06 1.2e-06 1.3e-06 1.5e-06 1.95e-06 1.5e-06 1.55e-06 1.9e-06 2.05e-06 2.25e-06 1.55e-06 1.55e-06 1.25e-06 1.3e-06 1.55e-06 1.55e-06 1.55e-06 1.8e-06 1.35e-06 1.9e-06 1.75e-06 2e-06 1.55e-06 1.25e-06 1.3e-06 1.35e-06 1.2e-06 1.5e-06 1.3e-06 1.15e-06 1.95e-06 1.2e-06 1.45e-06 1.75e-06 1.1e-06 1e-06 9e-07 1.65e-06 1.3e-06 1.25e-06 1.6e-06 1.7e-06 1.55e-06 1.55e-06 1.8e-06 1.65e-06 1.4e-06 1.25e-06 1.45e-06 1.6e-06 1.05e-06 1.75e-06 1.7e-06 9.5e-07 1.2e-06 1.3e-06 1.65e-06 1.6e-06 1.9e-06 1.25e-06
55 2e-06 1.7e-06 1.75e-06 2.15e-06 2.15e-06 1.15e-06 2.25e-06 1.9e-06 2.05e-06 1.8e-06 1.1e-06 1.65e-06 1.6e-06 1.55e-06 1.8e-06 1.8e-06 1.85e-06 1.8e-06 1.5e-06 1.55e-06 1.65e-06 2.15e-06 2.1e-06 1.05e-06 1.95e-06 1.65e-06 1.55e-06 1.75e-06 1.15e-06 2.05e-06 1.6e-06 1.3e-06 1.9e-06 2.05e-06 2.1e-06 1.9e-06 1.7e-06 1.6e-06 1.6e-06 1.2e-06 2.05e-06 1.7e-06 1.65e-06 2e-06 1.3e-06 1.5e-06 2e-06 1.5e-06 1.55e-06 1.6e-06 2e-06 1.55e-06 1.7e-06 2.15e-06 1.55e-06 2e-06 1.15e-06 1.55e-06 1.35e-06 1.9e-06 1.35e-06 1.8e-06 1.35e-06 1.65e-06 2.05e-06 1.95e-06 1.45e-06 1.8e-06 1.8e-06 1.1e-06 1.35e-06 1.7e-06 1.4e-06
56 2.05e-06 1.8e-06 1.9e-06 2.4e-06 2.5e-06 1.75e-06 2.45e-06 1.95e-06 2.3e-06 1.8e-06 1.15e-06 1.45e-06 1.3e-06 1.85e-06 1.85e-06 1.85e-06 2e-06 1.95e-06 1.85e-06 1.9e-06 2.1e-06 2.2e-06 2.25e-06 1.15e-06 2.15e-06 1.85e-06 1.2e-06 1.8e-06 8e-07 2.15e-06 1.3e-06 6e-07 1.85e-06 2.25e-06 2.15e-06 2.1e-06 1.7e-06 1.6e-06 1.3e-06 1.4e-06 2e-06 1.35e-06 1.7e-06 2.05e-06 1.6e-06 1.35e-06 1.8e-06 1.45e-06 1.5e-06 1.6e-06 2.3e-06 1.75e-06 1.7e-06 2.25e-06 1.55e-06 1.15e-06 1.2e-06 2e-06 1.95e-06 2.1e-06 1.15e-06 1.9e-06 1.45e-06 1.85e-06 2.25e-06 2.1e-06 1.4e-06 1.8e-06 1.8e-06 1.3e-06 1.45e-06 2.15e-06 1e-06
57 2.2e-06 2.1e-06 1.45e-06 2e-06 1.3e-06 1.05e-06 1.3e-06 2.2e-06 1.9e-06 1.85e-06 1.65e-06 2.1e-06 1.9e-06 1.75e-06 2.05e-06 2.25e-06 1.45e-06 1.9e-06 1.65e-06 1.7e-06 1e-06 2.35e-06 1.5e-06 1.55e-06 1.6e-06 1.55e-06 2e-06 1.9e-06 2.15e-06 2.25e-06 1.9e-06 2e-06 2.3e-06 1.65e-06 2.3e-06 1.6e-06 2.3e-06 2e-06 2.15e-06 1.5e-06 2.55e-06 2.1e-06 2e-06 1.85e-06 1.45e-06 2.25e-06 2.2e-06 2.15e-06 2.15e-06 1.85e-06 1.4e-06 1.85e-06 2.3e-06 2.55e-06 1.8e-06 1.55e-06 2e-06 1.8e-06 1.1e-06 2.1e-06 1.95e-06 2.3e-06 1.85e-06 1.85e-06 1.55e-06 2.45e-06 1.9e-06 1.95e-06 2.15e-06 1.45e-06 1.85e-06 1.3e-06 2.15e-06
58 2.2e-06 1.95e-06 1.75e-06 1.95e-06 1.75e-06 5.5e-07 1.95e-06 1.95e-06 1.85e-06 1.85e-06 1.45e-06 1.95e-06 2e-06 1.45e-06 1.8e-06 2.1e-06 1.6e-06 1.8e-06 1.25e-06 1.3e-06 1.2e-06 2.35e-06 2e-06 1.35e-06 1.6e-06 1.35e-06 1.85e-06 2e-06 2.1e-06 2.15e-06 2e-06 1.95e-06 2.3e-06 1.9e-06 2.3e-06 1.55e-06 2.05e-06 1.8e-06 2e-06 1.2e-06 2.3e-06 1.95e-06 1.75e-06 1.85e-06 1.25e-06 2.1e-06 2.2e-06 2e-06 2e-06 1.7e-06 1.65e-06 1.45e-06 2.05e-06 2.3e-06 1.65e-06 1.35e-06 1.95e-06 1.1e-06 9e-07 1.85e-06 1.8e-06 2.15e-06 1.55e-06 1.7e-06 1.55e-06 2.2e-06 1.65e-06 1.7e-06 2e-06 1.2e-06 1.55e-06 1.25e-06 2e-06
59 1.45e-06 1.95e-06 2e-06 1.55e-06 2.1e-06 1.95e-06 2.35e-06 9e-07 1.45e-06 1.75e-06 1.85e-06 1.45e-06 2.15e-06 1.3e-06 1.1e-06 1.2e-06 1.8e-06 2e-06 1.3e-06 1.35e-06 2.2e-06 1.6e-06 2.3e-06 1.9e-06 1.85e-06 1.45e-06 1.5e-06 1.9e-06 1.95e-06 1e-06 2.15e-06 2e-06 1.85e-06 1.6e-06 1.55e-06 1.8e-06 1e-06 1.3e-06 1.35e-06 1.5e-06 1e-06 1.5e-06 9.5e-07 2.1e-06 1.65e-06 1.35e-06 1.85e-06 1.4e-06 1.4e-06 1.45e-06 1.8e-06 1.55e-06 1e-06 9.5e-07 1.4e-06 1.9e-06 2.1e-06 2.1e-06 1.85e-06 1.4e-06 1.7e-06 1.85e-06 1.9e-06 1.3e-06 2.05e-06 1.45e-06 1.25e-06 1.3e-06 1.4e-06 1.95e-06 1.9e-06 2e-06 1.65e-06
60 2.1e-06 1.8e-06 1.85e-06 2.1e-06 2.15e-06 1.85e-06 2.4e-06 1.55e-06 2e-06 1.7e-06 1.35e-06 1.35e-06 1.5e-06 1.8e-06 1.4e-06 1.7e-06 1.6e-06 1.9e-06 1.75e-06 1.8e-06 2.05e-06 2.25e-06 2.35e-06 1.35e-06 1.65e-06 1.35e-06 1.15e-06 1.8e-06 1.05e-06 1.85e-06 1.5e-06 1e-06 1.9e-06 2e-06 2.2e-06 1.65e-06 1.4e-06 1.4e-06 1.35e-06 1.3e-06 1.7e-06 1.25e-06 1.3e-06 1.9e-06 1.65e-06 1.35e-06 1.9e-06 1.3e-06 1.35e-06 1.3e-06 1.85e-06 1.4e-06 1.4e-06 1.95e-06 1.25e-06 1.35e-06 1.15e-06 1.95e-06 1.8e-06 1.7e-06 1.8e-06 1.85e-06 1.4e-06 1.55e-06 1.8e-06 1.9e-06 9.5e-07 1.2e-06 1.55e-06 1.7e-06 1.4e-06 2.1e-06 1.05e-06
61 2.1e-06 1.1e-06 1.9e-06 2.2e-06 2.55e-06 2.15e-06 2.6e-06 1.95e-06 2.15e-06 2.3e-06 1.8e-06 1.35e-06 2.4e-06 1.85e-06 1.85e-06 1.35e-06 2.3e-06 2e-06 1.85e-06 1.9e-06 2.4e-06 2.2e-06 2.6e-06 1.8e-06 2.4e-06 2.05e-06 2.1e-06 1.85e-06 1.5e-06 1.85e-06 2.4e-06 2e-06 2.1e-06 2.15e-06 2.15e-06 2.4e-06 1.5e-06 1.7e-06 1.8e-06 1.65e-06 1.9e-06 2.15e-06 1.7e-06 2.6e-06 1.45e-06 1.6e-06 2.2e-06 1.2e-06 1.1e-06 1.45e-06 2.3e-06 1.5e-06 1.5e-06 1.8e-06 1.45e-06 1.8e-06 1.9e-06 2.3e-06 2.15e-06 1.85e-06 1.85e-06 1.8e-06 1.6e-06 1.35e-06 2.55e-06 1.3e-06 1.65e-06 2.25e-06 1.75e-06 1.8e-06 1.6e-06 2.35e-06 1.7e-06
62 2.2e-06 1.5e-06 1.85e-06 2.15e-06 2.25e-06 1.6e-06 2.35e-06 1.9e-06 2.1e-06 2e-06 1.4e-06 1.65e-06 1.7e-06 1.8e-06 1.75e-06 1.8e-06 1.9e-06 1.55e-06 1.7e-06 1.75e-06 1.95e-06 2.3e-06 2.35e-06 1.35e-06 2e-06 1.65e-06 1.6e-06 1.85e-06 1.25e-06 2.05e-06 1.7e-06 1.4e-06 2.1e-06 2.1e-06 2.25e-06 1.95e-06 1.7e-06 1.65e-06 1.65e-06 1.45e-06 2.05e-06 1.75e-06 1.65e-06 2.2e-06 1.6e-06 1.55e-06 2.15e-06 1.55e-06 1.6e-06 1.65e-06 2.05e-06 1.25e-06 1.7e-06 2.1e-06 1.6e-06 1.35e-06 1.45e-06 1.85e-06 1.55e-06 1.9e-06 1.4e-06 1.6e-06 2.2e-06 1.7e-06 2.1e-06 1.65e-06 1.45e-06 1.8e-06 1.85e-06 1.6e-06 1.1e-06 2e-06 1.45e-06
63 1.85e-06 1.6e-06 1.7e-06 1.8e-06 1.95e-06 1.75e-06 2.3e-06 1.45e-06 1.7e-06 1.9e-06 1.7e-06 1.2e-06 2.05e-06 1.5e-06 1.35e-06 1.2e-06 1.55e-06 2e-06 1.45e-06 1.5e-06 1.95e-06 2e-06 2.3e-06 1.65e-06 1.8e-06 1.3e-06 1.7e-06 1.55e-06 1.6e-06 1.5e-06 2.05e-06 1.8e-06 1.95e-06 1.7e-06 1.95e-06 1.8e-06 1.2e-06 1.45e-06 1.5e-06 1.35e-06 1.5e-06 1.7e-06 1.25e-06 2.2e-06 1.2e-06 1.45e-06 2e-06 1.1e-06 9.5e-07 1.05e-06 1.65e-06 1.45e-06 1.2e-06 1.45e-06 1.05e-06 1.65e-06 1.85e-06 1.85e-06 1.7e-06 1.3e-06 1.55e-06 1.35e-06 1.7e-06 1.6e-06 2e-06 1.6e-06 1.2e-06 1.6e-06 1.45e-06 1.65e-06 1.7e-06 1.95e-06 1.5e-06
64 2.45e-06 2.2e-06 1.8e-06 1.7e-06 1.3e-06 1.9e-06 1.75e-06 2e-06 1.6e-06 1.95e-06 2.15e-06 2.05e-06 1.85e-06 2.15e-06 1.85e-06 2.35e-06 1.5e-06 2e-06 2.05e-06 2.1e-06 1.65e-06 2.6e-06 2e-06 2.05e-06 1.05e-06 1.3e-06 1.8e-06 2e-06 2.4e-06 2.2e-06 1.85e-06 1.95e-06 2.5e-06 1.85e-06 2.55e-06 1.15e-06 2.2e-06 1.95e-06 2.1e-06 1.8e-06 2.35e-06 1.9e-06 1.85e-06 1.75e-06 2e-06 2.3e-06 2.3e-06 2.2e-06 2.2e-06 1.8e-06 1.55e-06 1.9e-06 2.2e-06 2.5e-06 1.75e-06 2.05e-06 2.25e-06 1.55e-06 1.55e-06 2.05e-06 1.8e-06 2.55e-06 2.1e-06 2e-06 1.7e-06 2.55e-06 1.65e-06 1.55e-06 2.1e-06 2.2e-06 2.1e-06 1.4e-06 2.05e-06
65 1.7e-06 1.3e-06 2.1e-06 1.8e-06 2.65e-06 2.25e-06 2.65e-06 1.55e-06 1.85e-06 2.15e-06 1.95e-06 1.5e-06 2.5e-06 1.6e-06 1.4e-06 1.15e-06 2.3e-06 1.95e-06 1.6e-06 1.65e-06 2.55e-06 1.7e-06 2.6e-06 1.95e-06 2.4e-06 1.95e-06 2.1e-06 2.15e-06 1.75e-06 1.35e-06 2.5e-06 2.2e-06 2e-06 1.95e-06 1.65e-06 2.35e-06 1.2e-06 1.7e-06 1.6e-06 1.7e-06 1.3e-06 2.15e-06 1.6e-06 2.45e-06 1.8e-06 1.4e-06 2.05e-06 1.4e-06 1.45e-06 1.75e-06 2.25e-06 1.45e-06 1.2e-06 1.1e-06 1.7e-06 1.95e-06 2.1e-06 2.45e-06 2.2e-06 1.45e-06 1.9e-06 1.3e-06 1.65e-06 1.6e-06 2.55e-06 1.8e-06 1.6e-06 2.1e-06 1.85e-06 2e-06 1.65e-06 2.45e-06 1.8e-06
66 1.9e-06 1.65e-06 1.75e-06 1.85e-06 2e-06 1.75e-06 2.4e-06 1.15e-06 1.75e-06 1.5e-06 1.5e-06 1.05e-06 1.8e-06 1.55e-06 1e-06 1.4e-06 1.35e-06 1.95e-06 1.5e-06 1.55e-06 2e-06 2.05e-06 2.35e-06 1.45e-06 1.45e-06 1e-06 1.1e-06 1.85e-06 1.45e-06 1.45e-06 1.8e-06 1.3e-06 1.65e-06 1.8e-06 2e-06 1.4e-06 9.5e-07 1.1e-06 1.3e-06 1.05e-06 1.3e-06 1.1e-06 8.5e-07 1.8e-06 1.5e-06 1.3e-06 1.7e-06 9.5e-07 1e-06 1e-06 1.7e-06 1.1e-06 9.5e-07 1.55e-06 9.5e-07 1.45e-06 1.4e-06 1.9e-06 1.65e-06 1.25e-06 9.5e-07 1.65e-06 1.45e-06 1.2e-06 1.65e-06 1.6e-06 1e-06 8.5e-07 1.25e-06 1.7e-06 1.45e-06 2e-06 9.5e-07
67 2.2e-06 2.3e-06 2.1e-06 2e-06 2e-06 1.8e-06 2.55e-06 1.1e-06 1.9e-06 1.6e-06 1.8e-06 1.45e-06 1.85e-06 1.75e-06 1.15e-06 1.9e-06 1.45e-06 2.1e-06 1.7e-06 1.75e-06 2.05e-06 2.35e-06 2.5e-06 1.8e-06 1.35e-06 1.1e-06 9.5e-07 2.1e-06 2.1e-06 1.75e-06 1.85e-06 1.45e-06 2.15e-06 2e-06 2.3e-06 1.35e-06 1.5e-06 1.2e-06 1.55e-06 1.3e-06 1.6e-06 8.5e-07 9.5e-07 1.85e-06 1.8e-06 1.8e-06 1.9e-06 1.65e-06 1.65e-06 1.25e-06 1.75e-06 1.35e-06 1.5e-06 1.9e-06 1.2e-06 1.8e-06 1.8e-06 1.95e-06 1.7e-06 1.3e-06 1.2e-06 2.25e-06 1.8e-06 1.6e-06 1.55e-06 2.1e-06 8.5e-07 9e-07 1.25e-06 2.05e-06 1.8e-06 1.95e-06 1.4e-06
68 2.05e-06 1.75e-06 1.95e-06 2.05e-06 2.2e-06 2.05e-06 2.5e-06 1.35e-06 1.95e-06 1.95e-06 1.75e-06 1.2e-06 2.1e-06 1.75e-06 1.5e-06 1.4e-06 1.9e-06 2.2e-06 1.75e-06 1.8e-06 2.25e-06 2.2e-06 2.5e-06 1.8e-06 1.9e-06 1.65e-06 1.4e-06 1.9e-06 1.7e-06 1.7e-06 2.1e-06 1.7e-06 2.05e-06 2e-06 2.15e-06 1.9e-06 1.4e-06 1.3e-06 1.6e-06 1.5e-06 1.65e-06 1.3e-06 1.2e-06 2.3e-06 1.6e-06 1.6e-06 2e-06 1.2e-06 1.3e-06 1.35e-06 2.05e-06 1.6e-06 1.4e-06 1.75e-06 1.3e-06 1.8e-06 1.8e-06 2.15e-06 2e-06 1.4e-06 1.55e-06 1.75e-06 1.85e-06 1.45e-06 2.1e-06 1.85e-06 1.25e-06 1.25e-06 2.2e-06 1.85e-06 1.85e-06 2.1e-06 1.5e-06
69 1.95e-06 1.65e-06 1.75e-06 2.2e-06 2.25e-06 8e-07 2.4e-06 2.05e-06 2.1e-06 1.85e-06 1.15e-06 1.65e-06 1.9e-06 1.4e-06 1.95e-06 1.75e-06 2.05e-06 1.95e-06 1.35e-06 1.4e-06 1.55e-06 2.1e-06 2.1e-06 1.1e-06 2.1e-06 1.8e-06 1.85e-06 1.85e-06 1.45e-06 2.1e-06 1.9e-06 1.65e-06 1.95e-06 2.15e-06 2.05e-06 2.05e-06 1.85e-06 1.65e-06 1.8e-06 1.15e-06 2.2e-06 1.95e-06 1.8e-06 2.05e-06 1.1e-06 1.75e-06 2e-06 1.55e-06 1.65e-06 1.7e-06 2.1e-06 1.7e-06 1.85e-06 2.2e-06 1.65e-06 1.1e-06 1.3e-06 1.45e-06 1.2e-06 1.95e-06 1.7e-06 1.8e-06 1.6e-06 1.65e-06 2.2e-06 2e-06 1.7e-06 2.05e-06 1.85e-06 1.3e-06 1.6e-06 1.55e-06 1.7e-06
70 2.2e-06 1.5e-06 1.85e-06 2.15e-06 2.25e-06 1.6e-06 2.35e-06 1.9e-06 2.1e-06 2e-06 1.4e-06 1.65e-06 1.7e-06 1.8e-06 1.75e-06 1.8e-06 1.9e-06 1.55e-06 1.7e-06 1.75e-06 1.95e-06 2.3e-06 2.35e-06 1.35e-06 2e-06 1.65e-06 1.6e-06 1.85e-06 1.25e-06 2.05e-06 1.7e-06 1.4e-06 2.1e-06 2.1e-06 2.25e-06 1.95e-06 1.7e-06 1.65e-06 1.65e-06 1.45e-06 2.05e-06 1.75e-06 1.65e-06 2.2e-06 1.6e-06 1.55e-06 2.15e-06 1.55e-06 1.6e-06 1.65e-06 2.05e-06 1.25e-06 1.7e-06 2.1e-06 1.6e-06 1.35e-06 1.45e-06 1.85e-06 1.55e-06 1.9e-06 1.4e-06 1.6e-06 1.1e-06 1.7e-06 2.1e-06 1.65e-06 1.45e-06 1.8e-06 1.85e-06 1.6e-06 2.2e-06 2e-06 1.45e-06
71 2.2e-06 2.15e-06 1.8e-06 1.8e-06 1.4e-06 1.2e-06 1.85e-06 2.1e-06 1.7e-06 1.95e-06 1.7e-06 2.15e-06 1.9e-06 1.75e-06 2.1e-06 2.25e-06 1.85e-06 1.85e-06 1.7e-06 1.75e-06 1.4e-06 2.35e-06 1.85e-06 1.7e-06 1.45e-06 1.7e-06 2e-06 1.85e-06 2.3e-06 2.2e-06 1.9e-06 2.15e-06 2.35e-06 1.95e-06 2.3e-06 1.5e-06 2.3e-06 1.95e-06 2.2e-06 1.6e-06 2.5e-06 2.1e-06 1.95e-06 2e-06 1.55e-06 2.3e-06 2.25e-06 2.2e-06 2.2e-06 1.95e-06 1.8e-06 1.95e-06 2.3e-06 2.5e-06 1.9e-06 1.7e-06 2.15e-06 1.3e-06 1.25e-06 2e-06 2.1e-06 2.35e-06 2e-06 1.95e-06 1.4e-06 2.45e-06 2e-06 1.95e-06 2.1e-06 1.55e-06 2e-06 2.1e-06 2.25e-06
72 2e-06 1.65e-06 1.85e-06 2.15e-06 2.35e-06 2.05e-06 2.45e-06 1.55e-06 2.05e-06 1.75e-06 1.4e-06 1.15e-06 1.5e-06 1.8e-06 1.45e-06 1.55e-06 1.75e-06 1.95e-06 1.8e-06 1.85e-06 2.25e-06 2.15e-06 2.4e-06 1.4e-06 1.9e-06 1.5e-06 1.1e-06 1.8e-06 1e-06 1.75e-06 1.5e-06 8e-07 1.75e-06 2.05e-06 2.1e-06 1.85e-06 1.25e-06 1.35e-06 1.2e-06 1.35e-06 1.6e-06 1.2e-06 1.25e-06 2.05e-06 1.65e-06 1.25e-06 1.75e-06 1.1e-06 1.15e-06 1.3e-06 2.1e-06 1.45e-06 1.25e-06 1.85e-06 1.25e-06 1.4e-06 1e-06 2.15e-06 2e-06 1.65e-06 1.05e-06 1.7e-06 1.45e-06 1.5e-06 2.05e-06 1.8e-06 9.5e-07 1.4e-06 1.5e-06 1.7e-06 1.45e-06 2.25e-06 1.6e-06
