 slim_762240366 slim_762240327 slim_762240367 slim_762240368 slim_762240342 slim_762240311 slim_762240361 slim_762240313 slim_762240309 slim_762240350 slim_762240353 slim_762240307 slim_762240370 slim_762240352 slim_762240364 slim_762240305 slim_762240357 slim_762240345 slim_762240317 slim_762240331 slim_762240348 slim_762240354 slim_762240343 slim_762240332 slim_762240334 slim_762240303 slim_762240333 slim_762240314 slim_762240324 slim_762240315 slim_762240365 slim_762240358 slim_762240326 slim_762240363 slim_762240360 slim_762240316 slim_762240328 slim_762240336 slim_762240321 slim_762240310 slim_762240356 slim_762240306 slim_762240337 slim_762240335 slim_762240339 slim_762240329 slim_762240346 slim_762240362 slim_762240323 slim_762240338 slim_762240349 slim_762240355 slim_762240369 slim_762240319 slim_762240330 slim_762240351 slim_762240312 slim_762240341 slim_762240304 slim_762240371 slim_762240308 slim_762240325 slim_762240359 slim_762240344 slim_762240347 slim_762240318 slim_762240340 slim_762240372 slim_762240320 slim_762240322
53 2.3e-06 2.45e-06 1.9e-06 2.5e-06 2.55e-06 1.9e-06 2.4e-06 1.2e-06 2.6e-06 1.35e-06 2.3e-06 1.7e-06 1.8e-06 2.25e-06 2.4e-06 1.95e-06 1.7e-06 2.15e-06 2.65e-06 2.1e-06 1.75e-06 1.85e-06 2.5e-06 2.1e-06 1.7e-06 2.4e-06 2.6e-06 2.15e-06 1.9e-06 2.3e-06 1.7e-06 1.75e-06 1.45e-06 1.85e-06 2.4e-06 2.2e-06 1.8e-06 1.2e-06 1.8e-06 1.3e-06 1.3e-06 1.6e-06 1.9e-06 2.2e-06 1.95e-06 2.6e-06 2e-06 2.5e-06 2.6e-06 2.35e-06 1.7e-06 2.35e-06 2.3e-06 2.2e-06 2.6e-06 1.85e-06 2.05e-06 1.95e-06 2.7e-06 2.15e-06 1.2e-06 2.4e-06 1.9e-06 2.45e-06 1.7e-06 1.8e-06 1.7e-06 1.75e-06 1.9e-06 2.2e-06
54 2.75e-06 2.55e-06 2.5e-06 2.9e-06 2.6e-06 2.5e-06 2.9e-06 2.6e-06 2.3e-06 2.15e-06 2.5e-06 2.15e-06 2.3e-06 2.6e-06 2.8e-06 1.95e-06 2.45e-06 2.4e-06 2.85e-06 2e-06 2.2e-06 2.4e-06 2.65e-06 2e-06 2.8e-06 2.8e-06 2.3e-06 2.3e-06 2.35e-06 2.5e-06 2.4e-06 2.2e-06 2.15e-06 3e-06 2.05e-06 2.3e-06 2.75e-06 2.3e-06 2.4e-06 2.1e-06 2.4e-06 2.85e-06 2.5e-06 2.75e-06 2e-06 2.3e-06 2.25e-06 2.3e-06 2.95e-06 2.35e-06 2.7e-06 2.45e-06 2.8e-06 2.6e-06 3.4e-06 2.2e-06 2.45e-06 2.25e-06 2.25e-06 1.85e-06 2.65e-06 2.05e-06 2.2e-06 2.3e-06 2e-06 1.95e-06 2.4e-06 2.45e-06 1.9e-06 2.5e-06
55 2.8e-06 2.15e-06 1.25e-06 1.65e-06 1.4e-06 1.25e-06 2.25e-06 1.45e-06 1.9e-06 9e-07 1.1e-06 8.5e-07 1.3e-06 1.85e-06 2.7e-06 1.5e-06 1.1e-06 1.25e-06 1.95e-06 1.7e-06 8.5e-07 1.9e-06 1.95e-06 1.7e-06 1.55e-06 1.55e-06 2.4e-06 1.2e-06 1e-06 1.85e-06 1.3e-06 9e-07 1.05e-06 2.4e-06 1.5e-06 8.5e-07 2.45e-06 1.05e-06 1.35e-06 8.5e-07 1.15e-06 1.9e-06 1.25e-06 2.3e-06 1.7e-06 2.4e-06 1.4e-06 1.85e-06 1.9e-06 1.75e-06 1.5e-06 1.85e-06 1.7e-06 1.85e-06 2.2e-06 1.7e-06 1.3e-06 1.4e-06 1.4e-06 1.65e-06 1.5e-06 1.5e-06 1.8e-06 2.2e-06 1.05e-06 1.1e-06 1.3e-06 1.8e-06 1.45e-06 1.8e-06
56 2.85e-06 2e-06 1.25e-06 9.5e-07 1.2e-06 1.2e-06 2.05e-06 1.75e-06 1.8e-06 1.5e-06 1.4e-06 1.35e-06 1.3e-06 2e-06 2.65e-06 2e-06 1.3e-06 1.35e-06 1.75e-06 2.05e-06 1.2e-06 2.15e-06 2e-06 2.05e-06 1.6e-06 9e-07 2.45e-06 1.35e-06 1.35e-06 2e-06 1.6e-06 1.25e-06 1.55e-06 2.25e-06 1.75e-06 9.5e-07 2.6e-06 1.5e-06 1.7e-06 1.45e-06 1.6e-06 1.95e-06 1.25e-06 2.35e-06 2.15e-06 2.45e-06 1.6e-06 1.75e-06 1.55e-06 1.8e-06 1.6e-06 1.9e-06 1.4e-06 2.05e-06 2.45e-06 1.3e-06 1.7e-06 1.75e-06 1.6e-06 1.7e-06 1.8e-06 1.75e-06 2.25e-06 2.4e-06 1.45e-06 1.4e-06 1.6e-06 2.2e-06 1.95e-06 1.85e-06
57 2.55e-06 2.15e-06 1.65e-06 2.1e-06 1.95e-06 1.65e-06 2.4e-06 1.85e-06 2.4e-06 1.25e-06 1.65e-06 1.35e-06 1.75e-06 2.05e-06 2.55e-06 1.9e-06 1.6e-06 1.7e-06 2.4e-06 1.7e-06 1.3e-06 1.9e-06 2.15e-06 1.6e-06 2.05e-06 2e-06 2.55e-06 1.7e-06 1.45e-06 2.1e-06 1.7e-06 1.35e-06 1.45e-06 2.55e-06 2e-06 1.4e-06 2.45e-06 1.45e-06 1.7e-06 1.2e-06 1.55e-06 2.3e-06 1.65e-06 2.45e-06 1.7e-06 2.55e-06 1.65e-06 2.3e-06 2.35e-06 1.95e-06 2.05e-06 2e-06 2.15e-06 1.95e-06 2.25e-06 1.4e-06 1.75e-06 2.4e-06 2.05e-06 1.7e-06 1.9e-06 2e-06 1.75e-06 2.2e-06 1.5e-06 1.55e-06 1.7e-06 1.9e-06 1.85e-06 1.9e-06
58 3.35e-06 2.5e-06 1.9e-06 1.75e-06 1.35e-06 1.9e-06 2.55e-06 2.4e-06 1.85e-06 2.1e-06 1.15e-06 1.45e-06 1.75e-06 2.05e-06 3.1e-06 2.05e-06 1.5e-06 1.5e-06 2.25e-06 2.4e-06 1.4e-06 2.75e-06 2.15e-06 2.4e-06 1.85e-06 1.65e-06 2.5e-06 1.4e-06 1.55e-06 1.95e-06 2.1e-06 1.4e-06 2.1e-06 2.9e-06 1.4e-06 7.5e-07 3.1e-06 2.1e-06 2.25e-06 2.05e-06 2.2e-06 2.55e-06 1.9e-06 2.7e-06 2.5e-06 2.5e-06 1.65e-06 1.85e-06 2.15e-06 1.95e-06 1.75e-06 2.05e-06 1.95e-06 2.7e-06 2.25e-06 1.4e-06 1.6e-06 2.05e-06 1.3e-06 2e-06 2.45e-06 1.4e-06 2.7e-06 2.7e-06 1.8e-06 1.75e-06 2.1e-06 2.65e-06 2e-06 2.1e-06
59 2.3e-06 1.95e-06 2e-06 2.25e-06 1.8e-06 2e-06 2.35e-06 2.2e-06 2.5e-06 1.8e-06 1.8e-06 1.7e-06 1.6e-06 1.95e-06 2.3e-06 2.25e-06 1.75e-06 1.8e-06 2.3e-06 1.5e-06 1.6e-06 2.05e-06 2.1e-06 1.5e-06 2.15e-06 2.15e-06 2.5e-06 1.75e-06 1.75e-06 1.9e-06 1.95e-06 1.65e-06 1.75e-06 2.5e-06 2.1e-06 1.45e-06 2.25e-06 1.85e-06 2.05e-06 1.75e-06 1.95e-06 2.45e-06 2e-06 2.25e-06 1.6e-06 2.5e-06 1.55e-06 2.45e-06 2.45e-06 1.75e-06 2.1e-06 1.85e-06 2.2e-06 2.15e-06 1.85e-06 1.65e-06 1.7e-06 1.7e-06 2e-06 2.1e-06 2.25e-06 2.1e-06 1.75e-06 1.9e-06 1.6e-06 1.55e-06 1.95e-06 2.05e-06 2.2e-06 1.9e-06
60 2.75e-06 2.55e-06 1.55e-06 2.25e-06 2.3e-06 1.55e-06 2.5e-06 8.5e-07 2.3e-06 9e-07 2.05e-06 1.35e-06 1.55e-06 2.35e-06 2.85e-06 1.55e-06 1.45e-06 1.85e-06 2.35e-06 2.1e-06 1.4e-06 1.85e-06 2.6e-06 2.1e-06 1.45e-06 2.15e-06 2.65e-06 1.85e-06 1.55e-06 2.4e-06 1.35e-06 1.4e-06 1.1e-06 1.95e-06 2.1e-06 1.95e-06 1.9e-06 8.5e-07 1.4e-06 8.5e-07 9.5e-07 1.3e-06 1.55e-06 2.3e-06 1.95e-06 2.65e-06 2.1e-06 2.2e-06 2.35e-06 2.45e-06 1.45e-06 2.45e-06 2.05e-06 1.2e-06 2.65e-06 1.5e-06 1.8e-06 1.9e-06 2.45e-06 2.25e-06 1.7e-06 2.1e-06 1.9e-06 2.5e-06 1.35e-06 1.45e-06 1.35e-06 1.75e-06 1.5e-06 2.3e-06
61 3.35e-06 2.65e-06 1.85e-06 2.1e-06 1.85e-06 1.85e-06 2.75e-06 2.05e-06 1.7e-06 1.65e-06 1.6e-06 1.45e-06 1.75e-06 2.35e-06 3.2e-06 1.45e-06 1.65e-06 1.7e-06 2.4e-06 2.3e-06 1.45e-06 2.5e-06 2.4e-06 2.3e-06 2e-06 2e-06 2.2e-06 1.65e-06 1.6e-06 2.3e-06 1.9e-06 1.45e-06 1.75e-06 2.85e-06 1.3e-06 1.3e-06 2.95e-06 1.75e-06 1.95e-06 1.6e-06 1.85e-06 2.35e-06 1.85e-06 2.75e-06 2.3e-06 2.2e-06 1.85e-06 1.65e-06 2.4e-06 2.25e-06 1.95e-06 2.35e-06 2.15e-06 2.4e-06 2.05e-06 1.5e-06 1.75e-06 2e-06 1.4e-06 2.1e-06 2.1e-06 2.6e-06 2.45e-06 2.65e-06 1.65e-06 1.6e-06 1.9e-06 2.45e-06 1.45e-06 2.35e-06
62 2.05e-06 1.95e-06 2e-06 2.7e-06 2.4e-06 2e-06 2.5e-06 1.85e-06 2.8e-06 1.35e-06 2.2e-06 1.65e-06 2e-06 2.2e-06 2.3e-06 2.05e-06 1.95e-06 2.1e-06 2.55e-06 1.6e-06 1.7e-06 1.65e-06 2.35e-06 1.6e-06 2.35e-06 2.6e-06 2.6e-06 2.1e-06 1.85e-06 2.25e-06 1.8e-06 1.75e-06 1.4e-06 2.45e-06 2.45e-06 2.1e-06 1.9e-06 1.5e-06 1.8e-06 1.3e-06 1.6e-06 2.3e-06 2e-06 2.3e-06 1.4e-06 2.6e-06 2.05e-06 2.7e-06 2.55e-06 2.05e-06 2.35e-06 2.05e-06 2.5e-06 1.9e-06 2.2e-06 1.8e-06 2.25e-06 1.75e-06 2.7e-06 1.75e-06 1.9e-06 2.45e-06 2.6e-06 1.9e-06 1.5e-06 1.6e-06 1.8e-06 1.75e-06 2e-06 1.95e-06
63 2e-06 2.1e-06 2.35e-06 2.6e-06 2.3e-06 2.35e-06 2.4e-06 2.45e-06 2.85e-06 2.15e-06 2.25e-06 2.05e-06 1.9e-06 2.2e-06 2.1e-06 2.6e-06 2.35e-06 1.85e-06 2e-06 1.95e-06 2.15e-06 2.05e-06 2.1e-06 1.95e-06 2.6e-06 2.5e-06 2.6e-06 1.8e-06 2.3e-06 2.15e-06 1.9e-06 2.2e-06 2.15e-06 2.5e-06 2.65e-06 2.2e-06 2.3e-06 2.25e-06 1.8e-06 2.1e-06 2.35e-06 2.2e-06 2.35e-06 1.9e-06 1.75e-06 2.6e-06 2.25e-06 2.8e-06 2.55e-06 1.95e-06 2.55e-06 2.05e-06 2.15e-06 2.45e-06 2.3e-06 2.2e-06 2.4e-06 2.2e-06 2.7e-06 1.9e-06 2.5e-06 2.65e-06 1.9e-06 2.8e-06 1.85e-06 1.8e-06 1.9e-06 2.1e-06 2.55e-06 2.05e-06
64 2.6e-06 2e-06 1.25e-06 1.8e-06 1.75e-06 1.25e-06 2.25e-06 1.3e-06 1.9e-06 7.5e-07 1.45e-06 9e-07 1.3e-06 2e-06 2.65e-06 1.35e-06 1.25e-06 1.35e-06 1.95e-06 1.5e-06 1e-06 1.7e-06 2.1e-06 1.5e-06 1.7e-06 1.7e-06 2.35e-06 1.3e-06 1.15e-06 2e-06 1.15e-06 1.05e-06 9e-07 2.35e-06 1.65e-06 1.3e-06 2.15e-06 9e-07 1.15e-06 7e-07 1e-06 1.7e-06 1.25e-06 2.15e-06 1.4e-06 2.35e-06 1.6e-06 1.85e-06 1.9e-06 1.9e-06 1.65e-06 1.95e-06 1.7e-06 1.7e-06 2e-06 1.05e-06 1.45e-06 1.5e-06 1.8e-06 1.6e-06 1.35e-06 1.65e-06 1.5e-06 1.85e-06 1.4e-06 7.5e-07 1.15e-06 1.65e-06 1.3e-06 1.9e-06
65 2.7e-06 2e-06 1.3e-06 1.75e-06 1.7e-06 1.3e-06 2.3e-06 1.4e-06 1.85e-06 9e-07 1.45e-06 9.5e-07 1.25e-06 2.05e-06 2.7e-06 1.4e-06 1.3e-06 1.3e-06 1.9e-06 1.55e-06 1.05e-06 1.8e-06 2.05e-06 1.55e-06 1.7e-06 1.65e-06 2.3e-06 1.25e-06 1.2e-06 2e-06 1.2e-06 1.1e-06 1.05e-06 2.35e-06 1.6e-06 1.25e-06 2.2e-06 1.05e-06 1.2e-06 8.5e-07 1.15e-06 1.7e-06 1.3e-06 2.15e-06 1.45e-06 2.3e-06 1.55e-06 1.8e-06 1.95e-06 1.85e-06 1.65e-06 1.95e-06 1.65e-06 1.8e-06 1.95e-06 1.1e-06 1.4e-06 1.55e-06 1.75e-06 1.55e-06 1.45e-06 1.6e-06 1.6e-06 1.8e-06 7.5e-07 1.3e-06 1.2e-06 1.8e-06 1.35e-06 1.95e-06
66 2.4e-06 2.3e-06 1.4e-06 1.95e-06 1.8e-06 1.4e-06 2.15e-06 1.3e-06 2.15e-06 9e-07 1.55e-06 1.15e-06 1e-06 1.95e-06 2.35e-06 1.55e-06 1.45e-06 1.25e-06 1.65e-06 1.85e-06 1.2e-06 1.75e-06 1.95e-06 1.85e-06 1.75e-06 1.85e-06 2.35e-06 1.25e-06 1.35e-06 2e-06 8.5e-07 1.25e-06 1.1e-06 2.15e-06 1.9e-06 1.55e-06 2.3e-06 1.05e-06 1e-06 8.5e-07 1.15e-06 1.4e-06 1.4e-06 1.6e-06 1.75e-06 2.35e-06 1.85e-06 2.05e-06 2.05e-06 2.05e-06 1.75e-06 2.1e-06 1.4e-06 1.7e-06 2.4e-06 1.3e-06 1.6e-06 1.7e-06 2.1e-06 1.95e-06 1.35e-06 1.9e-06 1.8e-06 1.9e-06 1.15e-06 1.2e-06 1.7e-06 1.55e-06 1.5e-06 1.95e-06
67 1.65e-06 2.35e-06 1.9e-06 2.55e-06 2.2e-06 1.9e-06 1.95e-06 1.7e-06 2.7e-06 1.3e-06 2.25e-06 1.65e-06 1.8e-06 1.75e-06 1.6e-06 2e-06 1.95e-06 1.95e-06 2.15e-06 1.85e-06 1.7e-06 1.65e-06 2.15e-06 1.85e-06 2.25e-06 2.45e-06 2.35e-06 1.95e-06 1.85e-06 1.9e-06 1.55e-06 1.7e-06 1.35e-06 2.1e-06 2.45e-06 2.15e-06 2.25e-06 1.45e-06 1.6e-06 1.25e-06 1.55e-06 2e-06 1.9e-06 1.7e-06 1.75e-06 2.35e-06 2.1e-06 2.6e-06 2.3e-06 2.15e-06 2.25e-06 2.15e-06 2.2e-06 1.75e-06 2.45e-06 1.8e-06 2.2e-06 1.9e-06 2.65e-06 2.05e-06 1.75e-06 2.45e-06 1.75e-06 2.1e-06 1.65e-06 1.8e-06 1.55e-06 2.5e-06 1.95e-06 1.95e-06
68 3.15e-06 2.8e-06 1.65e-06 2.5e-06 2.45e-06 1.65e-06 2.85e-06 1.45e-06 1.7e-06 8.5e-07 2.1e-06 1.3e-06 1.75e-06 2.6e-06 3.2e-06 8.5e-07 1.75e-06 1.95e-06 2.55e-06 2e-06 1.4e-06 2e-06 2.7e-06 2e-06 2.15e-06 2.4e-06 2.1e-06 1.9e-06 1.55e-06 2.6e-06 1.5e-06 1.4e-06 1.1e-06 2.75e-06 1.45e-06 2e-06 2.7e-06 1.1e-06 1.45e-06 8e-07 1.2e-06 2.05e-06 1.65e-06 2.7e-06 1.9e-06 2.1e-06 2.1e-06 1.65e-06 2.6e-06 2.55e-06 2.1e-06 2.6e-06 2.35e-06 1.9e-06 1.9e-06 1.45e-06 1.95e-06 1.85e-06 2e-06 2.2e-06 1.5e-06 1.45e-06 2e-06 2.55e-06 1.3e-06 1.35e-06 1.5e-06 1.95e-06 1.6e-06 2.5e-06
69 1.8e-06 1.85e-06 1.85e-06 1.8e-06 1.6e-06 1.85e-06 1.95e-06 2.25e-06 2.55e-06 1.95e-06 1.75e-06 1.75e-06 1.9e-06 1.8e-06 1.85e-06 2.55e-06 1.8e-06 1.75e-06 2e-06 2e-06 1.7e-06 1.8e-06 1.85e-06 2e-06 2.15e-06 1.7e-06 2.45e-06 1.75e-06 1.85e-06 1.85e-06 1.95e-06 1.75e-06 1.85e-06 2.2e-06 2.35e-06 1.5e-06 2.35e-06 1.95e-06 2.05e-06 1.9e-06 2.05e-06 2.35e-06 1.85e-06 2.05e-06 1.9e-06 2.45e-06 1.85e-06 2.45e-06 1.85e-06 1.55e-06 2.15e-06 1.6e-06 1.9e-06 2.2e-06 2.5e-06 1.8e-06 1.85e-06 1.9e-06 2.1e-06 1.9e-06 2.3e-06 2.35e-06 1.95e-06 2.05e-06 1.9e-06 1.95e-06 1.95e-06 1.95e-06 2.5e-06 2.8e-06
