 slim_762309718 slim_762309747 slim_762309743 slim_762309737 slim_762309697 slim_762309709 slim_762309760 slim_762309749 slim_762309755 slim_762309734 slim_762309701 slim_762309758 slim_762309711 slim_762309704 slim_762309722 slim_762309752 slim_762309756 slim_762309761 slim_762309750 slim_762309738 slim_762309705 slim_762309724 slim_762309763 slim_762309725 slim_762309708 slim_762309702 slim_762309712 slim_762309744 slim_762309698 slim_762309699 slim_762309759 slim_762309717 slim_762309715 slim_762309720 slim_762309713 slim_762309723 slim_762309736 slim_762309727 slim_762309730 slim_762309726 slim_762309707 slim_762309739 slim_762309732 slim_762309748 slim_762309703 slim_762309733 slim_762309706 slim_762309741 slim_762309751 slim_762309710 slim_762309729 slim_762309719 slim_762309740 slim_762309762 slim_762309757 slim_762309700 slim_762309714 slim_762309716 slim_762309731 slim_762309746 slim_762309721 slim_762309742 slim_762309735 slim_762309754 slim_762309753 slim_762309745 slim_762309728
57 9.5e-07 1.95e-06 1.85e-06 1.1e-06 1.25e-06 1.35e-06 2.4e-06 7.5e-07 1.95e-06 8.5e-07 1e-06 9e-07 9.5e-07 1.95e-06 1.95e-06 7e-07 1.5e-06 1.9e-06 1.9e-06 1.85e-06 2.7e-06 1.35e-06 2.05e-06 9e-07 2.15e-06 2.35e-06 1.3e-06 8e-07 1.95e-06 9e-07 8.5e-07 1.25e-06 1.2e-06 1.9e-06 8e-07 1e-06 8.5e-07 9e-07 2.35e-06 8e-07 2.95e-06 7.5e-07 1.95e-06 2.25e-06 1.35e-06 2e-06 1.8e-06 1.35e-06 1.45e-06 8.5e-07 8.5e-07 1.05e-06 8e-07 3.15e-06 2.3e-06 2.95e-06 2e-06 1.3e-06 1.9e-06 2.05e-06 1.15e-06 9.5e-07 2.15e-06 1.9e-06 2.15e-06 2.2e-06 1.2e-06
58 2e-06 2.2e-06 1.9e-06 1.75e-06 1.95e-06 2.1e-06 2.65e-06 2.1e-06 2.15e-06 2.05e-06 2.05e-06 2.1e-06 2e-06 2.15e-06 2.3e-06 2e-06 1.9e-06 2.1e-06 1.9e-06 2.35e-06 2e-06 1.8e-06 1.9e-06 1.85e-06 2.55e-06 2.55e-06 2.15e-06 2e-06 2e-06 1.8e-06 1.9e-06 2.15e-06 2.2e-06 1.85e-06 2e-06 1.9e-06 1.75e-06 1.8e-06 2.5e-06 1.85e-06 2.2e-06 1.9e-06 1.65e-06 2.35e-06 2.05e-06 1.9e-06 1.8e-06 2.35e-06 2.2e-06 1.8e-06 1.8e-06 2.05e-06 1.8e-06 2.1e-06 2.05e-06 2.3e-06 2.45e-06 1.9e-06 3.2e-06 2.3e-06 2.15e-06 1.75e-06 2.1e-06 2.25e-06 2.4e-06 2.3e-06 1.8e-06
59 2.05e-06 1.65e-06 2.6e-06 1.95e-06 2e-06 2.15e-06 2.1e-06 2.35e-06 1.85e-06 2.2e-06 2.2e-06 2.25e-06 2.15e-06 2.6e-06 2e-06 2.15e-06 1.8e-06 1.8e-06 2.7e-06 1.9e-06 2.85e-06 2.15e-06 2.5e-06 2e-06 2e-06 2e-06 2.2e-06 2.15e-06 2.5e-06 1.85e-06 2.05e-06 2.2e-06 2.35e-06 2.5e-06 2.15e-06 2.2e-06 1.8e-06 1.85e-06 2.2e-06 2e-06 2.45e-06 2.05e-06 2.35e-06 1.95e-06 2.1e-06 2.65e-06 2.4e-06 2.5e-06 2.25e-06 1.85e-06 1.85e-06 2.1e-06 1.95e-06 3.1e-06 2.65e-06 2.45e-06 1.9e-06 2.05e-06 2.3e-06 3.3e-06 2.3e-06 1.8e-06 2.85e-06 2.8e-06 2.8e-06 1.9e-06 1.9e-06
60 1.4e-06 2.2e-06 2.1e-06 1.3e-06 1.05e-06 1.15e-06 2.15e-06 1.1e-06 2.15e-06 1.3e-06 1.35e-06 1.35e-06 1.05e-06 1.95e-06 2.3e-06 1.25e-06 1.75e-06 2.15e-06 2.15e-06 2.1e-06 2.9e-06 1.5e-06 2.25e-06 1.25e-06 2.35e-06 2.1e-06 1.25e-06 1.25e-06 2.15e-06 1.15e-06 1.2e-06 1.25e-06 1.05e-06 2.3e-06 1.25e-06 1.25e-06 1.25e-06 1.3e-06 2.1e-06 1.2e-06 3.1e-06 1.2e-06 2.15e-06 2.4e-06 1.15e-06 2.25e-06 2.2e-06 1.2e-06 1.25e-06 1.25e-06 1.2e-06 1.3e-06 1.2e-06 3.25e-06 2.05e-06 2.95e-06 2.2e-06 1.15e-06 2.15e-06 2.3e-06 2e-06 1.2e-06 2.2e-06 1.8e-06 2.45e-06 2.35e-06 1.45e-06
61 7.5e-07 1.7e-06 2.2e-06 6e-07 7e-07 8.5e-07 2.15e-06 1.4e-06 1.75e-06 1.1e-06 1.05e-06 1.15e-06 1.05e-06 1.9e-06 1.95e-06 1.05e-06 1.35e-06 1.75e-06 2.3e-06 2.1e-06 2.5e-06 9e-07 1.75e-06 9e-07 2e-06 2.05e-06 9.5e-07 1.05e-06 1.95e-06 5e-07 9.5e-07 9.5e-07 1.25e-06 1.95e-06 1.05e-06 1.1e-06 5e-07 5e-07 2.15e-06 8e-07 3.1e-06 9.5e-07 1.75e-06 2e-06 8e-07 2.25e-06 1.85e-06 1.4e-06 8e-07 5e-07 5.5e-07 7.5e-07 8.5e-07 3e-06 2.1e-06 3.1e-06 1.9e-06 9.5e-07 1.75e-06 1.8e-06 1.2e-06 6e-07 2.5e-06 2.25e-06 2.2e-06 1.95e-06 6e-07
62 2.7e-06 2.75e-06 1.8e-06 2.4e-06 2.55e-06 2.65e-06 2.85e-06 1.85e-06 2.55e-06 2.3e-06 2.35e-06 2.35e-06 2.05e-06 2.4e-06 2.65e-06 2.25e-06 2.35e-06 2.55e-06 1.8e-06 2.35e-06 2.25e-06 2.45e-06 2.2e-06 2.3e-06 2.95e-06 2.8e-06 2.7e-06 2.25e-06 2.2e-06 2.55e-06 2.25e-06 2.65e-06 2.25e-06 2.05e-06 2.25e-06 2.1e-06 2.55e-06 2.55e-06 2.65e-06 2.15e-06 2.15e-06 2.2e-06 2.1e-06 2.75e-06 2.65e-06 1.7e-06 2.15e-06 2.4e-06 2.65e-06 2.5e-06 2.55e-06 2.75e-06 2.2e-06 2.4e-06 2.2e-06 2.1e-06 2.8e-06 2.15e-06 2.1e-06 2.85e-06 2.2e-06 2.5e-06 3.1e-06 2e-06 2.65e-06 2.7e-06 2.55e-06
63 2.45e-06 2.7e-06 1.95e-06 2.35e-06 2.15e-06 2.25e-06 2.7e-06 1.55e-06 2.5e-06 2.05e-06 2.1e-06 2.1e-06 1.8e-06 1.9e-06 2.65e-06 2e-06 2.3e-06 2.5e-06 1.95e-06 2.3e-06 2.55e-06 2.55e-06 2.4e-06 2e-06 2.9e-06 2.65e-06 2.35e-06 2e-06 2.25e-06 2.25e-06 1.95e-06 2.35e-06 1.85e-06 2.4e-06 2e-06 2e-06 2.3e-06 2.35e-06 2.5e-06 1.95e-06 2.55e-06 1.95e-06 2.25e-06 2.9e-06 2.25e-06 2.05e-06 2.35e-06 2e-06 2.35e-06 2.3e-06 2.3e-06 2.4e-06 1.95e-06 2.75e-06 2.25e-06 2.35e-06 2.75e-06 1.9e-06 2.25e-06 2.8e-06 1.8e-06 2.25e-06 2e-06 2.9e-06 2.6e-06 2.85e-06 2.5e-06
64 2.4e-06 2.7e-06 2.2e-06 2.35e-06 2.5e-06 2.65e-06 3.1e-06 2e-06 2.6e-06 2.25e-06 2.35e-06 2.3e-06 2.25e-06 2.75e-06 2.75e-06 2.2e-06 2.4e-06 2.6e-06 2.35e-06 2.6e-06 2.55e-06 2.6e-06 2.4e-06 2.25e-06 2.9e-06 3.05e-06 2.7e-06 2.2e-06 2.6e-06 2.2e-06 2.15e-06 2.7e-06 2.45e-06 2.55e-06 2.25e-06 2.3e-06 2.25e-06 2.25e-06 3e-06 2.15e-06 2.7e-06 2.2e-06 2.4e-06 2.95e-06 2.6e-06 2.5e-06 2.35e-06 2.65e-06 2.7e-06 2.25e-06 2.3e-06 2.4e-06 2.2e-06 2.55e-06 2.65e-06 2.85e-06 2.75e-06 2.15e-06 2.4e-06 2.8e-06 2.45e-06 2.2e-06 2.65e-06 2.6e-06 4e-06 2.9e-06 2.45e-06
65 2.2e-06 1.8e-06 2.5e-06 1.75e-06 2.1e-06 2.2e-06 2.1e-06 2.45e-06 1.95e-06 2.35e-06 2.3e-06 2.4e-06 2.2e-06 2.7e-06 2.1e-06 2.3e-06 1.95e-06 1.95e-06 2.6e-06 1.95e-06 2.8e-06 1.65e-06 2.4e-06 2.2e-06 2.05e-06 2e-06 2.3e-06 2.3e-06 2.6e-06 2e-06 2.25e-06 2.3e-06 2.4e-06 2.45e-06 2.3e-06 2e-06 2e-06 2.05e-06 2.2e-06 2.15e-06 2.3e-06 2.2e-06 2.3e-06 1.7e-06 2.2e-06 2.55e-06 2.35e-06 2.55e-06 2.3e-06 2e-06 2e-06 2.2e-06 2.15e-06 2.85e-06 2.5e-06 2.45e-06 1.95e-06 2.2e-06 2.3e-06 1.9e-06 2.35e-06 1.95e-06 2.7e-06 2.85e-06 2.9e-06 3.3e-06 1.95e-06
66 1e-06 1.8e-06 2.3e-06 7.5e-07 9.5e-07 1.1e-06 2.25e-06 1.7e-06 1.9e-06 1.35e-06 1.35e-06 1.4e-06 1.3e-06 2.1e-06 2.05e-06 1.3e-06 1.45e-06 1.85e-06 2.4e-06 2.25e-06 2.6e-06 9e-07 1.85e-06 1.15e-06 2.15e-06 2.15e-06 1.15e-06 1.3e-06 2.1e-06 8e-07 1.2e-06 1.15e-06 1.5e-06 2e-06 1.3e-06 1.25e-06 7.5e-07 7.5e-07 2.25e-06 1.1e-06 3.05e-06 1.2e-06 1.85e-06 2e-06 1.05e-06 2.35e-06 1.9e-06 1.65e-06 1.05e-06 7.5e-07 8e-07 1.05e-06 1.1e-06 2.95e-06 2.15e-06 3.15e-06 2.05e-06 1.2e-06 1.8e-06 1.9e-06 1.45e-06 6e-07 2.55e-06 2.5e-06 2.45e-06 1.95e-06 1.2e-06
